Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
150,Jason Collins\collija04,C,25,NJN,78,78,28.5,2.1,4.9,.424,0.0,0.0,.000,2.1,4.9,.427,.424,1.7,2.4,.739,1.8,3.3,5.1,2.0,0.9,0.7,1.2,3.2,5.9
151,John Salmons\salmojo01,SG,24,PHI,77,24,20.8,2.1,5.4,.387,0.6,1.9,.340,1.4,3.5,.413,.447,0.9,1.2,.772,0.5,2.1,2.5,1.7,0.8,0.2,1.0,1.6,5.8
152,Dan Gadzuric\gadzuda01,C,25,MIL,75,0,16.8,2.4,4.7,.524,0.0,0.0,.000,2.4,4.6,.526,.524,0.8,1.6,.492,1.7,2.9,4.6,0.4,0.7,1.4,0.6,2.5,5.7
153,Jared Jeffries\jeffrja01,PF,22,WAS,82,38,23.3,2.2,5.7,.377,0.1,0.4,.167,2.1,5.4,.392,.383,1.3,2.1,.614,2.2,3.0,5.2,1.1,0.6,0.3,1.3,2.6,5.7
154,Anthony Peeler\peelean01,SG,34,SAC,75,0,18.5,2.1,4.6,.448,0.9,1.9,.482,1.2,2.8,.425,.546,0.7,0.8,.836,0.4,1.6,2.0,1.6,0.7,0.1,1.0,1.4,5.7
155,Earl Watson\watsoea01,PG,24,MEM,81,14,20.6,2.1,5.7,.371,0.3,1.3,.245,1.8,4.4,.408,.399,1.1,1.7,.652,0.6,1.6,2.2,5.0,1.1,0.2,1.8,2.2,5.7
156,Tony Battie\battito01,C,27,TOT,73,7,20.2,2.3,5.3,.443,0.0,0.1,.222,2.3,5.1,.448,.445,0.9,1.2,.742,1.6,3.3,4.9,0.8,0.4,0.9,0.9,2.2,5.6
157,Robert Traylor\traylro01,C,26,NOH,71,0,13.3,2.0,4.0,.505,0.0,0.1,.400,2.0,4.0,.507,.509,1.0,1.8,.547,1.5,2.2,3.7,0.6,0.5,0.5,0.9,2.3,5.1
158,Austin Croshere\croshau01,PF,28,IND,77,0,13.6,1.5,4.0,.388,0.7,1.9,.389,0.8,2.1,.387,.479,1.2,1.4,.894,0.8,2.4,3.2,0.7,0.3,0.2,0.7,1.3,5.0
159,Trenton Hassell\hassetr01,SG,24,MIN,81,74,28.0,2.2,4.7,.465,0.0,0.2,.308,2.1,4.5,.470,.470,0.6,0.8,.787,0.8,2.3,3.2,1.6,0.4,0.7,0.6,2.5,5.0
160,Steve Smith\smithst01,SG,34,NOH,71,4,13.1,1.7,4.1,.406,0.6,1.5,.402,1.1,2.6,.409,.480,1.1,1.2,.928,0.4,0.8,1.1,0.8,0.2,0.1,0.6,1.3,5.0
161,Calvin Booth\boothca01,C,27,SEA,71,35,17.0,1.9,4.1,.466,0.0,0.0,.000,1.9,4.1,.469,.466,1.1,1.3,.798,1.2,2.7,3.9,0.4,0.2,1.4,0.6,2.1,4.9
162,Fred Jones\jonesfr01,SG,24,IND,81,2,18.6,1.5,3.8,.395,0.3,1.1,.303,1.2,2.7,.432,.439,1.5,1.8,.832,0.3,1.2,1.6,2.1,0.8,0.2,0.9,1.6,4.9
163,Robert Horry\horryro01,PF,33,SAS,81,1,15.9,1.7,4.3,.405,0.5,1.3,.380,1.2,3.0,.417,.464,0.9,1.3,.645,1.3,2.0,3.4,1.2,0.6,0.6,0.7,2.0,4.8
164,George Lynch\lynchge01,SF,33,NOH,78,51,21.8,1.9,4.8,.397,0.6,1.8,.309,1.4,3.0,.449,.455,0.4,0.7,.667,1.2,2.8,4.0,1.5,0.6,0.2,0.8,2.0,4.8
165,Sasha Pavlović\pavloal01,SF,20,UTA,79,14,14.5,1.9,4.8,.396,0.2,0.9,.271,1.6,3.9,.425,.422,0.8,1.1,.774,0.6,1.5,2.0,0.8,0.5,0.2,0.8,2.4,4.8
166,Bo Outlaw\outlabo01,PF,32,MEM,82,1,19.6,1.9,3.8,.510,0.0,0.0,.000,1.9,3.8,.516,.510,0.7,1.4,.526,1.5,2.6,4.2,1.1,0.9,0.9,0.8,2.1,4.6
167,Darius Songaila\songada01,PF,25,SAC,73,7,13.4,1.8,3.7,.487,0.0,0.0,,1.8,3.7,.487,.487,1.0,1.2,.807,1.2,1.8,3.1,0.7,0.6,0.2,0.6,1.7,4.6
168,Boris Diaw\diawbo01,SG,21,ATL,76,37,25.3,1.8,4.1,.447,0.1,0.3,.231,1.8,3.8,.467,.457,0.7,1.2,.602,1.5,3.0,4.5,2.4,0.8,0.5,1.7,2.5,4.5
169,Michael Doleac\doleami01,C,26,TOT,72,0,14.3,1.9,4.5,.435,0.0,0.0,,1.9,4.5,.435,.435,0.6,0.7,.865,1.2,2.5,3.7,0.6,0.3,0.5,0.7,2.0,4.5
170,Kyle Korver\korveky01,SF,22,PHI,74,0,11.9,1.6,4.4,.352,1.1,2.8,.391,0.5,1.6,.283,.476,0.3,0.3,.792,0.4,1.1,1.5,0.5,0.3,0.1,0.6,1.4,4.5
171,Dale Davis\davisda01,C,34,POR,76,37,22.1,1.8,3.7,.473,0.0,0.0,,1.8,3.7,.473,.473,0.9,1.4,.613,2.1,3.2,5.2,0.9,0.6,0.8,0.5,2.0,4.4
172,Kevin Ollie\ollieke01,PG,31,CLE,82,7,17.1,1.2,3.1,.370,0.0,0.1,.444,1.1,3.0,.367,.377,1.8,2.1,.835,0.3,1.8,2.1,2.9,0.6,0.1,1.0,1.5,4.2
173,Bryon Russell\russebr01,SF,33,LAL,72,1,13.1,1.4,3.4,.402,0.6,1.6,.384,0.8,1.8,.417,.490,0.7,0.9,.769,0.4,1.6,2.0,1.0,0.4,0.2,0.5,1.5,4.0
174,Jacque Vaughn\vaughja01,PG,28,ATL,71,6,17.9,1.5,3.9,.386,0.0,0.3,.150,1.5,3.6,.405,.392,0.7,1.0,.779,0.2,1.5,1.6,2.7,0.6,0.0,1.2,1.8,3.8
175,David West\westda01,PF,23,NOH,71,1,13.1,1.5,3.2,.474,0.0,0.0,.000,1.5,3.2,.478,.474,0.8,1.1,.713,1.6,2.5,4.2,0.8,0.4,0.4,0.7,1.6,3.8
176,Mark Madsen\madsema01,C,28,MIN,72,12,17.3,1.4,2.8,.495,0.0,0.1,.000,1.4,2.8,.510,.495,0.8,1.6,.483,1.9,1.9,3.8,0.4,0.5,0.3,0.7,2.4,3.6
177,Chris Andersen\anderch01,PF,25,DEN,71,0,14.5,1.3,2.9,.443,0.0,0.0,.000,1.3,2.8,.446,.443,0.9,1.5,.589,1.3,2.9,4.2,0.5,0.5,1.6,0.7,1.7,3.4
178,Andrew DeClercq\declean01,C,30,ORL,71,53,17.1,1.3,2.7,.477,0.0,0.0,,1.3,2.7,.477,.477,0.6,0.8,.815,1.8,2.6,4.5,0.6,0.7,0.5,0.8,3.1,3.2
179,Michael Curry\currymi01,SF,35,TOR,70,15,17.6,1.1,2.8,.388,0.0,0.2,.200,1.0,2.6,.403,.395,0.7,0.8,.845,0.3,0.9,1.2,0.8,0.3,0.1,0.7,2.2,2.9
180,Reggie Evans\evansre01,PF,23,SEA,75,27,17.1,0.9,2.2,.406,0.0,0.0,.000,0.9,2.2,.414,.406,1.1,2.0,.561,2.1,3.4,5.4,0.4,0.7,0.1,0.9,2.3,2.9
181,Luke Walton\waltolu01,PF,23,LAL,72,2,10.1,0.9,2.1,.425,0.2,0.5,.333,0.7,1.6,.456,.467,0.4,0.6,.705,0.5,1.2,1.8,1.6,0.4,0.1,0.6,1.0,2.4
