Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
39,Corey Maggette\maggeco01,SF,27,LAC,75,31,30.5,4.9,10.8,.454,0.2,0.9,.200,4.7,9.9,.476,.462,6.9,8.4,.820,1.2,4.7,5.9,2.8,0.9,0.2,2.7,3.3,16.9
40,Jason Terry\terryja01,SG,29,DAL,81,80,35.1,6.3,13.1,.484,2.0,4.6,.438,4.3,8.6,.508,.560,2.0,2.5,.804,0.5,2.3,2.9,5.2,1.0,0.2,1.9,2.1,16.7
41,Kirk Hinrich\hinriki01,PG,26,CHI,80,80,35.5,5.9,13.3,.448,1.8,4.2,.415,4.2,9.1,.463,.514,3.0,3.6,.835,0.4,3.0,3.4,6.3,1.3,0.3,2.4,3.4,16.6
42,Monta Ellis\ellismo01,SG,21,GSW,77,53,34.3,6.2,13.1,.475,0.5,1.9,.273,5.7,11.3,.509,.495,3.5,4.6,.763,0.8,2.4,3.2,4.1,1.7,0.3,2.9,2.7,16.5
43,Manu Ginóbili\ginobma01,SG,29,SAS,75,36,27.5,5.3,11.4,.464,1.7,4.3,.396,3.6,7.1,.505,.539,4.3,5.0,.860,0.8,3.6,4.4,3.5,1.5,0.4,2.1,2.1,16.5
44,Al Harrington\harrial01,PF,26,TOT,78,78,32.9,6.3,13.9,.457,1.6,3.8,.433,4.7,10.1,.466,.516,2.2,3.1,.694,1.9,4.4,6.4,1.9,0.8,0.3,2.2,3.4,16.5
45,Stephon Marbury\marbust01,PG,29,NYK,74,74,37.1,5.3,12.9,.415,1.7,4.7,.357,3.7,8.2,.448,.480,4.0,5.2,.769,0.5,2.4,2.9,5.4,1.0,0.1,2.4,2.5,16.4
46,Josh Smith\smithjo03,SF,21,ATL,72,72,36.8,6.1,13.8,.439,0.5,2.1,.250,5.5,11.7,.473,.458,3.7,5.4,.693,2.3,6.3,8.6,3.3,1.4,2.9,3.2,3.3,16.4
47,Deron Williams\willide01,PG,22,UTA,80,80,36.9,6.2,13.5,.456,1.0,3.2,.322,5.2,10.4,.498,.494,2.8,3.7,.767,0.5,2.8,3.3,9.3,1.0,0.2,3.1,3.2,16.2
48,Stephen Jackson\jacksst02,SF-SG,28,TOT,75,69,33.1,5.5,12.6,.433,1.3,4.1,.322,4.1,8.4,.488,.486,3.2,4.0,.813,0.8,2.1,3.0,3.8,1.1,0.5,2.4,2.7,15.5
49,Larry Hughes\hughela01,SG,28,CLE,70,68,37.1,5.4,13.6,.400,1.1,3.2,.333,4.4,10.4,.420,.439,3.0,4.4,.676,0.6,3.2,3.8,3.7,1.3,0.4,2.2,2.3,14.9
50,Raja Bell\bellra01,SG,30,PHO,78,78,37.4,5.3,12.2,.432,2.6,6.4,.413,2.6,5.8,.452,.539,1.5,1.9,.776,0.6,2.6,3.2,2.5,0.6,0.3,1.1,3.0,14.7
51,Ruben Patterson\patteru01,SF,31,MIL,81,53,31.0,5.9,10.7,.548,0.0,0.2,.158,5.8,10.5,.557,.550,3.0,4.6,.641,2.3,3.1,5.4,2.9,1.4,0.3,2.5,2.9,14.7
52,Kyle Korver\korveky01,SF,25,PHI,74,1,30.9,5.0,11.4,.440,1.8,4.1,.430,3.2,7.3,.446,.518,2.6,2.8,.914,0.4,3.1,3.5,1.4,0.8,0.3,1.6,2.5,14.4
53,Tayshaun Prince\princta01,SF,26,DET,82,82,36.6,5.6,12.2,.460,1.0,2.6,.386,4.6,9.6,.480,.501,2.1,2.7,.768,1.8,3.5,5.2,2.8,0.6,0.7,1.2,1.4,14.3
54,Raymond Felton\feltora01,PG,22,CHA,78,75,36.3,5.0,13.1,.384,1.3,4.0,.330,3.7,9.1,.407,.434,2.6,3.3,.797,0.7,2.8,3.4,7.0,1.5,0.1,2.9,2.3,14.0
55,T.J. Ford\fordtj01,PG,23,TOR,75,71,29.9,5.2,12.0,.436,0.3,0.9,.304,5.0,11.1,.447,.447,3.2,3.9,.819,0.7,2.4,3.1,7.9,1.3,0.1,3.1,2.5,14.0
56,Danny Granger\grangda01,SF,23,IND,82,57,34.0,4.9,10.6,.459,1.3,3.5,.382,3.5,7.1,.497,.522,2.9,3.6,.803,1.4,3.3,4.6,1.4,0.8,0.7,1.6,3.0,13.9
57,Cuttino Mobley\moblecu01,SG,31,LAC,78,73,36.4,5.0,11.3,.440,1.3,3.2,.411,3.7,8.2,.451,.497,2.6,3.1,.837,0.7,2.8,3.4,2.5,1.2,0.3,1.9,2.4,13.8
58,Desmond Mason\masonde01,SF,29,NOK,75,75,34.3,5.4,12.0,.452,0.0,0.0,,5.4,12.0,.452,.452,2.9,4.3,.663,1.7,2.9,4.6,1.5,0.7,0.3,2.6,2.3,13.7
59,Charlie Bell\bellch01,SG,27,MIL,82,64,34.7,5.2,11.9,.437,1.5,4.4,.352,3.6,7.5,.488,.503,1.6,2.0,.780,0.7,2.2,2.9,3.0,1.2,0.0,1.3,2.6,13.5
60,Chris Wilcox\wilcoch01,PF,24,SEA,82,81,31.5,5.3,10.0,.529,0.0,0.1,.000,5.3,9.9,.533,.529,2.9,4.3,.684,2.2,5.5,7.7,1.0,0.9,0.5,1.5,3.0,13.5
61,Andre Miller\millean02,PG,30,TOT,80,79,37.1,5.3,11.4,.466,0.1,0.4,.143,5.2,10.9,.479,.469,2.8,3.5,.784,1.2,3.2,4.4,7.8,1.4,0.1,2.8,2.3,13.4
62,Rafer Alston\alstora01,PG,30,HOU,82,82,37.1,4.7,12.4,.375,2.3,6.5,.363,2.3,6.0,.389,.470,1.6,2.2,.734,0.4,3.1,3.4,5.4,1.6,0.1,2.1,2.4,13.3
63,Hedo Türkoğlu\turkohe01,SF,27,ORL,73,73,31.1,4.7,11.3,.419,1.5,3.8,.388,3.2,7.4,.435,.485,2.3,3.0,.781,0.8,3.2,4.0,3.2,1.0,0.2,2.0,3.0,13.3
64,Chucky Atkins\atkinch01,PG,32,MEM,75,23,27.5,4.1,9.5,.434,1.5,4.1,.379,2.6,5.5,.474,.515,3.4,4.1,.810,0.2,1.6,1.9,4.6,0.7,0.1,1.7,1.8,13.2
65,Jason Kidd*\kiddja01,PG,33,NJN,80,80,36.7,4.6,11.4,.406,1.6,4.5,.343,3.1,6.8,.448,.475,2.2,2.9,.778,1.7,6.5,8.2,9.2,1.6,0.3,2.7,1.8,13.0
66,Jameer Nelson\nelsoja01,PG,24,ORL,77,77,30.3,4.9,11.4,.430,0.8,2.5,.335,4.0,8.8,.457,.467,2.4,2.9,.828,0.6,2.4,3.1,4.3,0.9,0.1,2.4,2.9,13.0
67,Mike Dunleavy\dunlemi02,SG-PF,26,TOT,82,49,31.5,4.7,10.4,.452,0.9,2.7,.313,3.8,7.6,.502,.493,2.6,3.3,.784,1.0,4.2,5.3,2.8,1.0,0.3,1.8,2.5,12.8
68,Jamaal Tinsley\tinslja01,PG,28,IND,72,72,31.2,4.8,12.3,.389,0.8,2.7,.316,4.0,9.7,.409,.424,2.4,3.3,.720,0.8,2.5,3.3,6.9,1.6,0.3,2.8,2.6,12.8
69,Hakim Warrick\warriha01,PF,24,MEM,82,43,26.2,4.5,8.7,.524,0.0,0.1,.000,4.5,8.6,.530,.524,3.6,4.7,.771,1.6,3.5,5.1,0.9,0.5,0.4,2.0,2.8,12.7
70,Anthony Parker\parkean01,SG,31,TOR,73,73,33.4,4.5,9.4,.477,1.6,3.6,.441,2.9,5.8,.500,.561,1.8,2.2,.835,0.8,3.1,3.9,2.1,1.0,0.2,1.0,1.8,12.4
71,Mark Blount\blounma01,C,31,MIN,82,81,31.0,5.2,10.2,.509,0.1,0.4,.290,5.1,9.9,.517,.514,1.8,2.4,.754,1.7,4.5,6.2,0.8,0.5,0.7,1.9,2.9,12.3
72,Rasheed Wallace\wallara01,C,32,DET,75,72,32.3,4.8,11.2,.423,1.4,3.9,.351,3.4,7.3,.463,.485,1.4,1.8,.788,1.2,6.0,7.2,1.7,1.0,1.6,1.3,3.0,12.3
73,Zaza Pachulia\pachuza01,C,22,ATL,72,47,28.1,4.0,8.5,.474,0.0,0.0,.000,4.0,8.5,.475,.474,4.1,5.2,.786,2.8,4.2,6.9,1.5,1.1,0.5,2.3,3.7,12.2
74,Matt Carroll\carroma01,SG,26,CHA,72,47,26.1,4.0,9.1,.433,1.5,3.7,.416,2.4,5.4,.445,.517,2.6,2.9,.904,0.5,2.4,2.9,1.3,0.7,0.1,1.0,2.4,12.1
75,Ryan Gomes\gomesry01,PF,24,BOS,73,60,31.2,4.6,9.9,.467,0.2,0.6,.381,4.4,9.3,.473,.479,2.6,3.2,.811,1.7,3.9,5.6,1.6,0.7,0.2,1.4,2.3,12.1
76,Jarrett Jack\jackja01,PG,23,POR,79,79,33.6,4.1,8.9,.454,0.8,2.3,.350,3.3,6.6,.490,.499,3.1,3.5,.871,0.2,2.4,2.6,5.3,1.1,0.1,2.4,2.6,12.0
77,Zydrunas Ilgauskas\ilgauzy01,C,31,CLE,78,78,27.3,4.9,10.2,.485,0.0,0.0,.000,4.9,10.2,.486,.485,2.0,2.5,.807,3.1,4.6,7.7,1.6,0.6,1.3,1.8,3.3,11.9
78,Adam Morrison\morriad01,PF,22,CHA,78,23,29.8,4.6,12.1,.376,1.1,3.3,.337,3.4,8.8,.391,.422,1.5,2.2,.710,0.7,2.3,2.9,2.1,0.4,0.1,1.7,2.3,11.8
79,Matt Harpring\harprma01,SF,30,UTA,77,2,25.5,4.2,8.5,.491,0.2,0.5,.333,4.0,8.0,.501,.501,3.1,4.0,.767,1.5,3.1,4.6,1.3,0.7,0.1,1.5,3.0,11.6
80,Willie Green\greenwi01,SG,25,PHI,74,36,24.9,4.8,11.7,.411,0.7,2.1,.325,4.1,9.6,.430,.441,1.0,1.5,.667,0.6,1.6,2.1,1.5,0.8,0.1,1.4,1.9,11.3
81,Marcus Camby\cambyma01,C,32,DEN,70,70,33.8,4.5,9.4,.473,0.0,0.0,.000,4.5,9.4,.475,.473,2.3,3.2,.729,2.3,9.3,11.7,3.2,1.2,3.3,1.7,2.6,11.2
82,DeShawn Stevenson\stevede01,SG,25,WAS,82,82,29.5,4.2,9.2,.461,0.9,2.2,.404,3.3,7.0,.479,.510,1.9,2.6,.704,0.7,2.0,2.6,2.7,0.8,0.2,1.5,1.9,11.2
83,Drew Gooden\goodedr01,PF,25,CLE,80,80,28.0,4.6,9.8,.473,0.0,0.1,.167,4.6,9.7,.476,.474,1.8,2.5,.714,3.3,5.2,8.5,1.1,0.9,0.4,1.4,2.6,11.1
84,Smush Parker\parkesm01,PG,25,LAL,82,80,30.0,4.2,9.6,.436,1.3,3.7,.365,2.8,5.9,.479,.506,1.4,2.1,.646,0.5,2.0,2.5,2.8,1.5,0.1,1.9,2.6,11.1
85,Mickaël Piétrus\pietrmi01,SF,24,GSW,72,38,26.9,4.0,8.1,.488,1.3,3.3,.388,2.7,4.8,.558,.567,1.9,2.9,.648,1.1,3.4,4.5,0.9,0.7,0.8,1.5,3.1,11.1
86,Luke Ridnour\ridnolu01,PG,25,SEA,71,58,29.5,4.2,9.8,.433,0.7,2.0,.353,3.5,7.8,.453,.468,1.8,2.2,.805,0.4,1.9,2.3,5.2,1.2,0.3,2.2,2.5,11.0
87,Tim Thomas\thomati01,PF,29,LAC,76,24,27.0,3.9,9.5,.414,1.8,4.7,.382,2.1,4.8,.444,.508,1.3,1.9,.708,0.8,4.1,5.0,2.3,0.7,0.4,1.4,3.0,11.0
88,Luther Head\headlu01,SG,24,HOU,80,10,27.6,3.8,8.8,.437,2.2,5.0,.441,1.6,3.7,.431,.564,1.0,1.3,.790,0.4,2.8,3.2,2.4,1.0,0.1,1.7,1.7,10.9
89,Rudy Gay\gayru01,SF,20,MEM,78,43,27.0,4.1,9.7,.422,0.7,1.8,.364,3.4,7.9,.436,.457,1.9,2.7,.727,1.2,3.3,4.5,1.3,0.9,0.9,1.8,2.5,10.8
90,Samuel Dalembert\dalemsa01,C,25,PHI,82,82,30.9,4.3,8.0,.541,0.0,0.0,.000,4.3,8.0,.543,.541,2.0,2.7,.746,2.9,6.0,8.9,0.8,0.6,1.9,2.0,3.5,10.7
91,Udonis Haslem\hasleud01,PF,26,MIA,79,79,31.4,4.5,9.1,.492,0.0,0.1,.000,4.5,9.0,.495,.492,1.7,2.6,.680,2.4,5.9,8.3,1.2,0.6,0.3,1.4,3.0,10.7
92,Gerald Green\greenge01,SF,21,BOS,81,26,22.0,3.8,9.1,.419,1.2,3.2,.368,2.7,5.9,.447,.484,1.6,2.0,.805,0.8,1.7,2.6,1.0,0.5,0.3,1.5,2.4,10.4
93,Devin Harris\harride01,PG,23,DAL,80,61,26.0,3.7,7.4,.492,0.2,0.6,.280,3.5,6.8,.512,.504,2.7,3.3,.824,0.6,1.9,2.5,3.7,1.2,0.3,1.8,3.0,10.2
94,Shane Battier\battish01,SF,28,HOU,82,82,36.4,3.6,8.0,.446,1.9,4.5,.421,1.6,3.4,.480,.567,1.1,1.4,.779,0.8,3.3,4.1,2.1,1.0,0.7,0.9,2.3,10.1
95,Rasual Butler\butlera01,SF,27,NOK,81,38,27.4,3.9,9.7,.398,1.7,4.5,.369,2.2,5.2,.424,.484,0.7,1.1,.644,0.5,2.6,3.2,0.8,0.5,0.7,0.8,1.8,10.1
96,Derek Fisher\fishede01,SG,32,UTA,82,61,27.9,3.1,8.2,.382,0.6,1.9,.308,2.6,6.3,.405,.418,3.2,3.7,.853,0.4,1.5,1.8,3.3,1.0,0.1,1.5,2.9,10.1
97,Randy Foye\foyera01,PG,23,MIN,82,12,22.9,3.7,8.4,.434,0.8,2.3,.368,2.8,6.2,.458,.483,2.0,2.3,.854,0.6,2.1,2.7,2.8,0.6,0.3,1.9,2.2,10.1
98,Mike James\jamesmi01,PG,31,MIN,82,65,25.2,3.6,8.6,.422,1.0,2.6,.372,2.6,6.0,.445,.479,1.9,2.2,.837,0.3,1.7,2.0,3.6,0.7,0.1,1.6,2.1,10.1
99,Chris Kaman\kamanch01,C,24,LAC,75,66,29.0,3.9,8.7,.451,0.0,0.0,.000,3.9,8.7,.452,.451,2.2,3.0,.741,2.1,5.7,7.8,1.1,0.5,1.5,2.0,3.3,10.1
100,Shareef Abdur-Rahim\abdursh01,C,30,SAC,80,45,25.2,3.9,8.2,.474,0.0,0.3,.150,3.8,7.9,.484,.476,2.1,2.9,.726,1.5,3.5,5.0,1.4,0.7,0.5,1.5,3.0,9.9
101,Matt Barnes\barnema02,PF,26,GSW,76,23,23.9,3.6,8.3,.438,1.4,3.8,.366,2.2,4.4,.500,.522,1.2,1.6,.732,1.2,3.4,4.6,2.1,1.0,0.5,1.4,2.5,9.8
102,Mikki Moore\mooremi01,C,31,NJN,79,55,26.4,3.9,6.4,.609,0.0,0.0,.000,3.9,6.4,.610,.609,2.0,3.0,.681,1.8,3.3,5.1,0.9,0.6,0.8,1.4,3.3,9.8
103,Boris Diaw\diawbo01,PF,24,PHO,73,59,31.1,4.2,7.8,.538,0.2,0.6,.333,4.0,7.2,.555,.551,1.1,1.6,.683,1.2,3.1,4.3,4.8,0.4,0.5,2.1,2.4,9.7
104,Juwan Howard\howarju01,PF,33,HOU,80,38,26.5,3.9,8.3,.465,0.0,0.0,,3.9,8.3,.465,.465,1.9,2.4,.824,1.7,4.2,5.9,1.6,0.4,0.1,1.4,2.6,9.7
105,Nick Collison\collini01,C,26,SEA,82,56,29.0,3.9,7.8,.500,0.0,0.0,.000,3.9,7.7,.502,.500,1.9,2.4,.774,2.8,5.3,8.1,1.0,0.6,0.8,1.5,3.5,9.6
106,Juan Dixon\dixonju01,SG,28,TOT,81,6,23.8,3.7,8.7,.425,1.0,2.8,.350,2.7,5.9,.461,.482,1.2,1.4,.871,0.3,1.6,2.0,1.5,0.9,0.1,1.2,2.2,9.6
107,Andris Biedriņš\biedran01,C,20,GSW,82,63,29.0,4.2,7.1,.599,0.0,0.0,,4.2,7.1,.599,.599,1.1,2.0,.521,3.1,6.2,9.3,1.1,0.8,1.7,1.5,3.7,9.5
108,Tyson Chandler\chandty01,C,24,NOK,73,73,34.6,4.0,6.4,.624,0.0,0.0,.000,4.0,6.4,.625,.624,1.5,2.8,.527,4.4,8.0,12.4,0.9,0.5,1.8,1.7,3.3,9.5
109,Channing Frye\fryech01,PF,23,NYK,72,59,26.3,4.1,9.6,.433,0.0,0.3,.167,4.1,9.3,.440,.435,1.2,1.5,.787,1.3,4.2,5.5,0.9,0.5,0.6,1.4,3.0,9.5
110,Earl Watson\watsoea01,PG,27,SEA,77,25,27.9,3.4,8.9,.383,1.2,3.6,.329,2.2,5.3,.420,.450,1.4,1.9,.735,0.4,2.0,2.4,5.7,1.3,0.3,2.2,2.0,9.4
111,Boštjan Nachbar\nachbbo01,SF,26,NJN,76,1,20.2,3.0,6.5,.457,1.5,3.5,.423,1.5,3.0,.496,.570,1.7,2.2,.805,0.4,3.0,3.3,0.8,0.4,0.3,0.9,2.4,9.2
112,Jannero Pargo\pargoja01,PG,27,NOK,82,7,20.9,3.5,8.4,.409,1.0,2.5,.388,2.5,5.9,.418,.467,1.3,1.5,.852,0.2,2.0,2.2,2.5,0.6,0.0,1.5,1.5,9.2
113,Michael Finley\finlemi01,SF,33,SAS,82,16,22.2,3.3,8.1,.412,1.3,3.5,.364,2.1,4.6,.448,.490,1.1,1.2,.918,0.4,2.3,2.7,1.3,0.4,0.2,0.6,0.9,9.0
114,Morris Peterson\petermo01,SF,29,TOR,71,12,21.3,3.1,7.3,.429,1.5,4.2,.359,1.6,3.1,.523,.532,1.2,1.7,.683,0.5,2.9,3.3,0.7,0.6,0.2,0.7,1.8,8.9
115,Damien Wilkins\wilkida02,SF,27,SEA,82,31,24.8,3.2,7.3,.435,0.6,1.5,.410,2.6,5.9,.442,.477,1.8,2.1,.882,1.1,1.7,2.8,1.9,1.1,0.2,1.4,1.9,8.8
116,José Calderón\caldejo01,PG,25,TOR,77,11,21.0,3.4,6.6,.521,0.3,1.0,.333,3.1,5.6,.553,.546,1.5,1.9,.818,0.3,1.5,1.7,5.0,0.8,0.1,1.4,1.8,8.7
117,Alonzo Mourning*\mournal01,C,36,MIA,77,43,20.4,3.1,5.5,.560,0.0,0.0,,3.1,5.5,.560,.560,2.4,4.0,.601,1.6,2.9,4.5,0.2,0.2,2.3,1.7,2.8,8.6
118,Brent Barry\barrybr01,SG,35,SAS,75,28,21.7,2.7,5.7,.475,1.7,3.8,.446,1.0,1.8,.536,.626,1.4,1.6,.880,0.2,1.9,2.1,1.8,0.7,0.2,0.8,1.2,8.5
119,John Salmons\salmojo01,SG,27,SAC,79,19,27.0,3.0,6.5,.456,0.5,1.4,.357,2.5,5.1,.484,.495,2.0,2.6,.779,0.6,2.7,3.3,3.2,0.9,0.3,1.5,2.2,8.5
