Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
11,Elton Brand\brandel01,PF,26,LAC,79,79,39.2,9.6,18.2,.527,0.0,0.0,.333,9.6,18.1,.527,.527,5.6,7.2,.775,3.0,7.0,10.0,2.6,1.0,2.5,2.2,2.9,24.7
12,Vince Carter\cartevi01,SG,29,NJN,79,79,36.8,8.3,19.2,.430,1.6,4.6,.341,6.7,14.6,.459,.471,6.1,7.6,.799,1.7,4.1,5.8,4.3,1.2,0.7,2.7,3.0,24.2
13,Jason Richardson\richaja01,SG,25,GSW,75,75,38.4,8.5,19.2,.446,2.4,6.4,.384,6.1,12.8,.477,.509,3.7,5.5,.673,1.4,4.4,5.8,3.1,1.3,0.5,2.2,2.7,23.2
14,Chris Bosh\boshch01,C,21,TOR,70,70,39.3,7.8,15.5,.505,0.0,0.2,.000,7.8,15.3,.511,.505,6.8,8.3,.816,2.9,6.3,9.2,2.6,0.7,1.1,2.2,3.0,22.5
15,Kevin Garnett*\garneke01,PF,29,MIN,76,76,38.9,8.2,15.7,.526,0.1,0.4,.267,8.1,15.3,.532,.529,5.2,6.4,.810,2.8,9.9,12.7,4.1,1.4,1.4,2.4,2.7,21.8
16,Shawn Marion\mariosh01,PF,27,PHO,81,81,40.3,8.8,16.9,.525,1.2,3.6,.331,7.7,13.3,.577,.560,3.0,3.7,.809,3.1,8.8,11.8,1.8,2.0,1.7,1.5,2.8,21.8
17,Mike Bibby\bibbymi01,PG,27,SAC,82,82,38.6,7.3,16.9,.432,2.3,6.1,.386,4.9,10.8,.458,.501,4.2,4.9,.849,0.4,2.6,2.9,5.4,1.0,0.1,2.4,2.1,21.1
18,Antawn Jamison\jamisan01,SF,29,WAS,82,80,40.1,8.0,18.2,.442,1.8,4.5,.394,6.3,13.7,.458,.491,2.6,3.6,.731,2.0,7.3,9.3,1.9,1.1,0.1,1.7,2.3,20.5
19,Pau Gasol\gasolpa01,PF,25,MEM,80,80,39.2,7.5,14.9,.503,0.0,0.2,.250,7.5,14.8,.505,.504,5.3,7.7,.689,2.4,6.5,8.9,4.6,0.6,1.9,2.9,2.3,20.4
20,Mike James\jamesmi01,PG,30,TOR,79,79,37.0,7.3,15.5,.469,2.1,4.8,.442,5.2,10.7,.481,.538,3.6,4.3,.837,0.6,2.7,3.3,5.8,0.9,0.0,2.6,2.7,20.3
21,Joe Johnson\johnsjo02,SG,24,ATL,82,82,40.7,7.7,17.0,.453,1.6,4.4,.356,6.1,12.6,.487,.499,3.2,4.0,.791,1.2,2.9,4.1,6.5,1.3,0.4,3.3,2.3,20.2
22,Chris Webber\webbech01,PF,32,PHI,75,75,38.6,8.2,19.0,.434,0.3,1.0,.273,7.9,17.9,.443,.441,3.5,4.6,.756,2.5,7.4,9.9,3.4,1.4,0.8,2.4,2.9,20.2
23,Richard Hamilton\hamilri01,SG,27,DET,80,80,35.3,8.1,16.5,.491,0.7,1.5,.458,7.4,15.0,.494,.512,3.2,3.8,.845,1.1,2.2,3.2,3.4,0.7,0.2,2.2,2.6,20.1
24,Rashard Lewis\lewisra02,SF,26,SEA,78,77,36.9,6.9,14.8,.467,1.8,4.7,.384,5.1,10.0,.507,.529,4.5,5.5,.818,1.4,3.6,5.0,2.3,1.3,0.6,1.8,2.4,20.1
25,Richard Jefferson\jefferi01,SF,25,NJN,78,78,39.2,6.3,12.9,.493,0.8,2.4,.319,5.6,10.5,.532,.522,6.0,7.4,.812,1.2,5.6,6.8,3.8,0.8,0.2,2.2,2.5,19.5
26,Ricky Davis\davisri01,SG-SF,26,TOT,78,78,41.1,7.5,16.7,.448,0.9,3.1,.302,6.6,13.6,.481,.476,3.5,4.4,.797,0.8,3.7,4.5,5.1,1.2,0.2,2.7,2.4,19.4
27,Wally Szczerbiak\szczewa02,SF,28,TOT,72,71,37.9,6.8,14.1,.487,1.4,3.5,.400,5.4,10.5,.517,.538,3.9,4.3,.897,1.1,3.3,4.3,3.0,0.6,0.3,1.9,2.1,19.0
28,Tony Parker\parketo01,PG,23,SAS,80,80,33.9,7.8,14.2,.548,0.1,0.5,.306,7.7,13.8,.556,.553,3.2,4.5,.707,0.5,2.8,3.3,5.8,1.0,0.1,3.1,2.0,18.9
29,Steve Nash*\nashst01,PG,31,PHO,79,79,35.4,6.8,13.4,.512,1.9,4.3,.439,4.9,9.0,.548,.583,3.3,3.5,.921,0.6,3.6,4.2,10.5,0.8,0.2,3.5,1.5,18.8
30,Tim Duncan*\duncati01,PF,29,SAS,80,80,34.8,7.2,14.8,.484,0.0,0.1,.400,7.2,14.8,.485,.485,4.2,6.7,.629,2.9,8.1,11.0,3.2,0.9,2.0,2.5,2.7,18.6
31,Al Harrington\harrial01,PF,25,ATL,76,76,36.6,7.3,16.1,.452,0.9,2.5,.346,6.4,13.5,.471,.479,3.2,4.6,.694,1.7,5.1,6.9,3.1,1.1,0.2,2.6,4.0,18.6
32,Chauncey Billups\billuch01,PG,29,DET,81,81,36.1,5.2,12.5,.418,2.3,5.2,.433,3.0,7.2,.407,.509,5.7,6.4,.894,0.5,2.6,3.1,8.6,0.9,0.1,2.1,2.0,18.5
33,Peja Stojaković\stojape01,SF,28,TOT,71,71,36.6,6.3,14.3,.437,2.3,5.7,.401,4.0,8.6,.461,.517,3.4,3.7,.915,1.1,4.7,5.8,1.9,0.6,0.1,1.5,2.4,18.2
34,Mehmet Okur\okurme01,PF,26,UTA,82,82,35.9,6.3,13.8,.460,1.0,2.9,.342,5.4,10.9,.491,.496,4.3,5.5,.780,2.6,6.5,9.1,2.4,0.5,0.9,2.0,3.5,18.0
35,Zach Randolph\randoza01,PF,24,POR,74,71,34.4,7.2,16.6,.436,0.2,0.7,.291,7.0,15.9,.443,.443,3.3,4.6,.714,2.6,5.4,8.0,1.9,0.8,0.2,2.2,2.5,18.0
36,Caron Butler\butleca01,SF,25,WAS,75,54,36.1,6.6,14.5,.455,0.5,1.6,.342,6.0,12.9,.469,.474,3.9,4.4,.870,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.6
37,Sam Cassell\cassesa01,PG,36,LAC,78,75,34.0,6.3,14.3,.443,0.9,2.4,.368,5.4,11.8,.459,.475,3.7,4.3,.863,0.5,3.2,3.7,6.3,0.9,0.1,2.2,2.9,17.2
38,Jason Terry\terryja01,PG,28,DAL,80,80,35.0,6.5,13.7,.470,2.1,5.2,.411,4.3,8.5,.505,.547,2.1,2.6,.800,0.4,1.6,2.0,3.8,1.3,0.3,1.7,2.5,17.1
39,David West\westda01,PF,25,NOK,74,74,34.1,7.2,14.0,.512,0.0,0.1,.273,7.1,13.9,.514,.513,2.7,3.2,.843,2.3,5.1,7.4,1.2,0.8,0.9,1.4,2.9,17.1
40,Ben Gordon\gordobe01,SG,22,CHI,80,47,31.0,6.1,14.4,.422,2.1,4.8,.435,4.0,9.6,.416,.494,2.6,3.4,.787,0.5,2.2,2.7,3.0,0.9,0.1,2.3,3.0,16.9
41,Morris Peterson\petermo01,SG,28,TOR,82,77,38.3,5.8,13.4,.436,2.2,5.5,.395,3.7,7.9,.465,.517,2.9,3.6,.820,0.8,3.9,4.6,2.3,1.3,0.2,1.5,2.7,16.8
42,Stephen Jackson\jacksst02,SG,27,IND,81,81,35.9,5.8,14.2,.411,1.4,4.2,.345,4.4,10.0,.439,.462,3.3,4.2,.786,0.6,3.3,3.9,2.8,1.3,0.5,2.5,2.4,16.4
43,Chris Paul\paulch01,PG,20,NOK,78,78,36.0,5.2,12.1,.430,0.6,2.3,.282,4.6,9.9,.464,.456,5.1,6.0,.847,0.8,4.3,5.1,7.8,2.2,0.1,2.3,2.8,16.1
44,Kirk Hinrich\hinriki01,PG,25,CHI,81,81,36.5,5.6,13.3,.418,1.6,4.2,.370,4.0,9.1,.441,.477,3.2,3.9,.815,0.4,3.2,3.6,6.3,1.2,0.3,2.3,3.1,15.9
45,Dwight Howard\howardw01,PF,20,ORL,82,81,36.8,5.7,10.7,.531,0.0,0.0,.000,5.7,10.7,.532,.531,4.3,7.3,.595,3.5,9.0,12.5,1.5,0.8,1.4,2.6,3.4,15.8
46,Zydrunas Ilgauskas\ilgauzy01,C,30,CLE,78,78,29.3,5.8,11.4,.506,0.0,0.1,.000,5.8,11.3,.509,.506,4.1,4.9,.834,3.1,4.4,7.6,1.2,0.5,1.7,2.0,3.6,15.6
47,Rasheed Wallace\wallara01,PF,31,DET,80,80,34.8,5.7,13.3,.430,1.9,5.4,.357,3.8,7.9,.480,.503,1.7,2.3,.743,1.1,5.7,6.8,2.3,1.0,1.6,1.1,2.9,15.1
48,Brad Miller\millebr01,C,29,SAC,79,79,37.0,5.5,11.1,.495,0.4,1.1,.386,5.1,10.0,.507,.514,3.5,4.3,.828,1.5,6.2,7.8,4.7,0.8,0.8,2.3,3.0,15.0
49,Hedo Türkoğlu\turkohe01,SF,26,ORL,78,59,33.5,5.1,11.2,.454,1.5,3.6,.403,3.6,7.6,.478,.519,3.3,3.8,.861,0.9,3.4,4.3,2.8,0.9,0.3,1.7,3.0,14.9
50,Cuttino Mobley\moblecu01,SG,30,LAC,79,74,37.7,5.4,12.8,.426,1.1,3.1,.339,4.4,9.7,.453,.467,2.9,3.5,.839,0.6,3.7,4.3,3.0,1.2,0.5,1.8,2.6,14.8
51,Lamar Odom\odomla01,PF,26,LAL,80,80,40.3,5.6,11.6,.481,1.0,2.7,.372,4.6,8.9,.514,.524,2.7,3.9,.690,2.3,7.0,9.2,5.5,0.9,0.8,2.7,3.2,14.8
52,Raja Bell\bellra01,SG,29,PHO,79,79,37.5,5.4,11.8,.457,2.5,5.6,.442,2.9,6.1,.471,.563,1.5,1.8,.788,0.6,2.6,3.2,2.6,1.0,0.3,1.1,3.1,14.7
53,Steve Francis\francst01,PG-SG,28,TOT,70,60,34.2,4.8,10.9,.435,0.4,1.2,.301,4.4,9.7,.452,.452,4.5,5.7,.787,1.1,3.1,4.1,4.9,1.1,0.2,3.1,2.9,14.4
54,Jamal Crawford\crawfja01,SG,25,NYK,79,27,32.3,4.6,11.1,.416,1.3,3.7,.345,3.4,7.4,.452,.474,3.7,4.5,.826,0.5,2.7,3.1,3.8,1.1,0.2,2.2,1.9,14.3
55,Luol Deng\denglu01,SF,20,CHI,78,56,33.4,5.7,12.2,.463,0.3,1.0,.269,5.4,11.2,.481,.474,2.7,3.5,.750,1.6,5.0,6.6,1.9,0.9,0.6,1.3,1.6,14.3
56,Tayshaun Prince\princta01,SF,25,DET,82,82,35.3,5.5,12.2,.455,0.8,2.2,.350,4.8,10.0,.479,.487,2.2,2.9,.765,1.3,3.0,4.2,2.3,0.8,0.5,1.1,1.2,14.1
57,Troy Murphy\murphtr01,PF,25,GSW,74,74,34.0,4.9,11.3,.433,0.8,2.4,.320,4.1,8.9,.464,.468,3.4,4.3,.787,2.6,7.4,10.0,1.4,0.6,0.4,1.5,2.6,14.0
58,Andre Miller\millean02,PG,29,DEN,82,82,35.8,4.9,10.6,.463,0.1,0.3,.185,4.9,10.3,.472,.466,3.8,5.2,.738,1.1,3.2,4.3,8.2,1.3,0.2,3.1,2.6,13.7
59,Mike Miller\millemi01,SG,25,MEM,74,9,30.6,4.8,10.3,.466,1.9,4.6,.407,2.9,5.7,.513,.557,2.3,2.8,.800,0.6,4.8,5.4,2.7,0.7,0.4,1.9,2.3,13.7
60,Eddy Curry\curryed01,C,23,NYK,72,69,25.9,4.7,8.3,.563,0.0,0.0,,4.7,8.3,.563,.563,4.3,6.8,.632,2.0,4.0,6.0,0.3,0.4,0.8,2.5,3.3,13.6
61,Nenad Krstić\krstine01,PF,22,NJN,80,80,30.9,5.6,11.0,.507,0.0,0.1,.250,5.6,11.0,.509,.508,2.3,3.3,.698,2.3,4.1,6.4,1.1,0.4,0.8,1.7,3.7,13.5
62,Bobby Simmons\simmobo01,SF,25,MIL,75,74,33.8,4.9,10.8,.453,1.4,3.3,.420,3.5,7.4,.468,.518,2.2,2.7,.825,1.2,3.2,4.4,2.3,1.1,0.3,1.6,3.4,13.4
63,Boris Diaw\diawbo01,PF,23,PHO,81,70,35.5,5.5,10.5,.526,0.1,0.4,.267,5.4,10.2,.536,.531,2.1,2.9,.731,2.0,4.9,6.9,6.2,0.7,1.0,2.3,3.2,13.3
64,Derek Fisher\fishede01,PG,31,GSW,82,36,31.6,4.4,10.8,.410,1.4,3.6,.397,3.0,7.2,.417,.476,3.0,3.6,.833,0.4,2.1,2.6,4.3,1.5,0.1,1.9,2.9,13.3
65,Jason Kidd*\kiddja01,PG,32,NJN,80,80,37.2,4.6,11.3,.404,1.7,4.9,.352,2.8,6.4,.445,.481,2.4,3.1,.795,1.1,6.2,7.3,8.4,1.9,0.4,2.4,2.0,13.3
66,Andrés Nocioni\nocioan01,PF,26,CHI,82,43,27.3,4.7,10.1,.461,1.1,2.9,.391,3.5,7.2,.489,.517,2.5,3.0,.843,1.1,5.0,6.1,1.4,0.5,0.6,1.5,3.1,13.0
67,Charlie Villanueva\villach01,PF,21,TOR,81,36,29.1,5.4,11.6,.463,0.9,2.6,.327,4.5,9.0,.503,.500,1.4,2.0,.706,2.2,4.2,6.4,1.1,0.7,0.8,1.2,3.0,13.0
68,Matt Harpring\harprma01,SF,29,UTA,71,32,27.4,4.5,9.5,.475,0.2,0.5,.359,4.3,9.0,.482,.485,3.2,4.4,.725,2.2,3.0,5.2,1.4,0.8,0.2,1.5,2.8,12.5
69,Primož Brezec\brezepr01,C,26,CHA,79,79,27.4,5.2,10.0,.517,0.0,0.0,.000,5.2,10.0,.518,.517,2.1,2.8,.732,2.3,3.3,5.6,0.6,0.2,0.4,1.1,2.9,12.4
70,Shareef Abdur-Rahim\abdursh01,PF,29,SAC,72,30,27.2,4.6,8.8,.525,0.1,0.3,.227,4.5,8.5,.536,.529,3.0,3.9,.784,1.5,3.5,5.0,2.1,0.7,0.6,1.5,3.2,12.3
71,Speedy Claxton\claxtsp01,PG,27,NOK,71,3,28.4,4.3,10.4,.413,0.2,0.9,.270,4.0,9.5,.426,.425,3.5,4.5,.769,0.5,2.2,2.7,4.8,1.5,0.1,2.2,2.5,12.3
72,Juan Dixon\dixonju01,SG,27,POR,76,42,25.3,4.7,10.8,.435,0.9,2.2,.382,3.8,8.6,.449,.474,2.1,2.6,.804,0.4,1.9,2.3,2.0,0.8,0.1,1.5,2.1,12.3
73,Andre Iguodala\iguodan01,SF,22,PHI,82,82,37.6,4.2,8.4,.500,0.7,1.9,.354,3.5,6.5,.543,.541,3.2,4.3,.754,1.4,4.4,5.9,3.1,1.6,0.3,1.9,2.4,12.3
74,Jalen Rose\roseja01,SF-SG,33,TOT,72,45,27.5,4.0,9.5,.423,0.8,2.4,.343,3.2,7.1,.450,.466,3.4,4.4,.780,0.4,2.5,2.9,2.5,0.4,0.2,1.6,2.2,12.3
75,T.J. Ford\fordtj01,PG,22,MIL,72,70,35.5,4.6,11.0,.416,0.5,1.4,.337,4.1,9.5,.428,.438,2.6,3.4,.754,0.9,3.4,4.3,6.6,1.4,0.1,3.0,2.7,12.2
76,Antoine Walker\walkean02,PF,29,MIA,82,19,26.8,4.8,11.0,.435,1.7,4.7,.358,3.1,6.3,.493,.512,1.0,1.6,.628,1.3,3.9,5.1,2.0,0.6,0.4,1.8,2.3,12.2
77,Ruben Patterson\patteru01,SF-SG,30,TOT,71,22,25.2,4.6,8.9,.515,0.0,0.2,.077,4.6,8.8,.524,.516,2.9,4.8,.601,1.7,1.8,3.4,1.8,1.1,0.3,2.1,2.1,12.1
78,Raymond Felton\feltora01,PG,21,CHA,80,54,30.1,4.3,11.0,.391,1.2,3.4,.358,3.1,7.7,.405,.446,2.0,2.8,.725,1.0,2.4,3.3,5.6,1.3,0.1,2.3,2.3,11.9
79,Chris Kaman\kamanch01,C,23,LAC,78,78,32.8,4.7,9.1,.523,0.0,0.0,.000,4.7,9.0,.524,.523,2.5,3.2,.770,2.4,7.2,9.6,1.0,0.6,1.4,2.3,3.4,11.9
80,Juwan Howard\howarju01,PF,32,HOU,80,80,31.7,4.9,10.7,.459,0.0,0.1,.000,4.9,10.7,.461,.459,1.9,2.4,.806,2.1,4.6,6.7,1.4,0.6,0.1,1.7,2.9,11.8
81,Eddie Jones\jonesed02,SG,34,MEM,75,75,32.5,3.9,9.6,.404,1.8,5.0,.356,2.1,4.6,.457,.497,2.2,2.9,.781,0.5,3.3,3.7,2.4,1.7,0.4,1.2,2.7,11.8
82,Delonte West\westde01,PG,22,BOS,71,71,34.1,4.7,9.6,.487,1.2,3.1,.385,3.5,6.6,.534,.548,1.2,1.4,.851,0.8,3.3,4.1,4.6,1.2,0.6,1.9,2.8,11.8
83,Zaza Pachulia\pachuza01,C,21,ATL,78,78,31.4,3.9,8.7,.451,0.0,0.0,.000,3.9,8.7,.452,.451,3.8,5.2,.735,3.4,4.5,7.9,1.7,1.1,0.5,2.3,3.7,11.7
84,Mike Dunleavy\dunlemi02,SF,25,GSW,81,68,31.8,4.1,10.1,.406,0.9,3.2,.285,3.2,6.9,.462,.451,2.4,3.1,.778,1.0,4.0,4.9,2.9,0.7,0.4,1.5,2.5,11.5
85,Kyle Korver\korveky01,SF,24,PHI,82,43,31.3,4.0,9.3,.430,2.2,5.3,.420,1.7,3.9,.443,.551,1.2,1.5,.849,0.3,3.0,3.3,2.0,0.8,0.3,1.2,2.7,11.5
86,Smush Parker\parkesm01,PG,24,LAL,82,82,33.8,4.2,9.5,.447,1.5,4.0,.366,2.8,5.5,.506,.524,1.5,2.2,.694,0.5,2.9,3.3,3.7,1.7,0.2,1.8,2.6,11.5
87,Luke Ridnour\ridnolu01,PG,24,SEA,79,77,33.2,4.2,10.1,.418,0.5,1.9,.289,3.7,8.2,.448,.445,2.5,2.9,.877,0.6,2.4,3.0,7.0,1.6,0.3,2.1,2.3,11.5
88,Bobby Jackson\jacksbo01,PG,32,MEM,71,15,25.0,4.0,10.5,.382,1.8,4.7,.389,2.2,5.9,.377,.469,1.5,2.1,.733,0.6,2.5,3.1,2.7,0.9,0.0,1.4,2.2,11.4
89,Mark Blount\blounma01,C,30,TOT,81,55,27.7,4.6,9.1,.508,0.0,0.0,,4.6,9.1,.508,.508,2.1,2.7,.757,1.2,3.3,4.5,1.2,0.5,0.9,2.4,3.1,11.3
90,Josh Smith\smithjo03,SF,20,ATL,80,73,32.0,4.1,9.7,.425,0.4,1.4,.309,3.7,8.3,.444,.447,2.6,3.7,.719,2.2,4.4,6.6,2.4,0.8,2.6,2.0,3.3,11.3
91,Ronald Murray\murraro01,SG,26,TOT,76,27,27.8,4.2,10.1,.418,0.5,1.9,.262,3.7,8.3,.453,.442,2.3,3.2,.711,0.4,1.6,2.0,2.6,0.9,0.1,1.8,1.8,11.2
92,DeShawn Stevenson\stevede01,SG,24,ORL,82,82,32.3,4.4,9.5,.460,0.0,0.2,.133,4.4,9.3,.466,.461,2.2,3.0,.744,0.7,2.2,2.9,2.0,0.7,0.2,1.5,2.2,11.0
93,Kevin Martin\martike02,SG,22,SAC,72,41,26.6,3.6,7.6,.480,0.9,2.5,.369,2.7,5.1,.534,.540,2.6,3.1,.847,0.8,2.8,3.6,1.3,0.8,0.1,1.1,1.9,10.8
94,Desmond Mason\masonde01,SF,28,NOK,70,55,30.0,3.9,9.9,.399,0.0,0.1,.167,3.9,9.8,.401,.399,2.9,4.3,.682,0.9,3.3,4.3,0.9,0.6,0.2,1.6,1.9,10.8
95,Deron Williams\willide01,PG,21,UTA,80,47,28.8,4.2,10.1,.421,1.1,2.7,.416,3.1,7.3,.423,.478,1.2,1.7,.704,0.4,2.0,2.4,4.5,0.8,0.2,1.8,2.9,10.8
96,Drew Gooden\goodedr01,PF,24,CLE,79,79,27.5,4.2,8.3,.512,0.0,0.0,.333,4.2,8.2,.513,.513,2.2,3.3,.682,3.0,5.4,8.4,0.7,0.7,0.6,1.3,2.4,10.7
97,Jumaine Jones\jonesju01,PF,26,CHA,76,42,27.5,3.9,9.7,.405,1.5,4.4,.343,2.4,5.3,.456,.483,1.2,1.6,.727,1.4,3.6,4.9,0.8,0.9,0.3,1.0,2.6,10.5
98,Shane Battier\battish01,SF,27,MEM,81,81,35.0,3.7,7.7,.488,0.8,2.0,.394,2.9,5.6,.522,.540,1.8,2.6,.707,2.0,3.3,5.3,1.7,1.1,1.4,1.1,2.8,10.1
99,Michael Finley\finlemi01,SG,32,SAS,77,18,26.5,3.7,9.0,.412,1.4,3.6,.394,2.3,5.4,.423,.491,1.3,1.5,.852,0.4,2.8,3.2,1.5,0.5,0.1,0.8,1.3,10.1
100,Josh Childress\childjo01,SF,22,ATL,74,10,30.4,3.8,6.8,.552,0.4,0.9,.492,3.3,5.9,.560,.583,2.1,2.7,.766,1.8,3.4,5.2,1.8,1.2,0.5,1.4,2.5,10.0
101,David Wesley\wesleda01,SG,35,HOU,71,59,33.4,3.2,7.9,.403,1.4,3.8,.365,1.8,4.1,.438,.491,2.1,2.6,.807,0.3,2.2,2.5,2.9,0.8,0.1,1.7,3.0,9.9
102,Eddie House\houseed01,PG,27,PHO,81,0,17.5,4.0,9.4,.422,1.5,3.9,.389,2.4,5.5,.445,.503,0.4,0.5,.805,0.2,1.4,1.6,1.8,0.5,0.1,0.9,1.2,9.8
103,Vladimir Radmanović\radmavl01,PF,25,TOT,77,27,25.6,3.4,8.4,.407,1.8,4.6,.390,1.6,3.8,.429,.515,1.2,1.5,.816,0.8,3.8,4.6,1.8,0.8,0.4,1.2,2.7,9.8
104,Antonio Daniels\daniean01,SG,30,WAS,80,17,28.5,2.9,6.9,.418,0.3,1.3,.228,2.6,5.6,.461,.439,3.6,4.2,.845,0.2,1.9,2.2,3.6,0.7,0.1,1.1,1.2,9.6
105,Chucky Atkins\atkinch01,PG-SG,31,TOT,71,41,24.1,3.2,8.1,.394,1.4,3.9,.354,1.8,4.2,.431,.479,1.8,2.3,.791,0.3,1.4,1.7,2.8,0.6,0.0,1.2,2.1,9.5
106,Andrew Bogut\bogutan01,PF,21,MIL,82,77,28.6,3.9,7.4,.533,0.0,0.0,.000,3.9,7.4,.536,.533,1.5,2.4,.629,2.3,4.7,7.0,2.3,0.6,0.8,1.5,3.2,9.4
107,Udonis Haslem\hasleud01,PF,25,MIA,81,80,30.8,3.7,7.3,.508,0.0,0.0,.000,3.7,7.3,.509,.508,1.9,2.5,.789,2.1,5.8,7.8,1.2,0.6,0.2,1.0,2.7,9.3
108,James Jones\jonesja02,SF,25,PHO,75,24,23.6,3.2,7.7,.418,1.5,3.8,.386,1.8,3.9,.449,.513,1.4,1.6,.851,0.6,2.8,3.4,0.8,0.5,0.7,0.5,1.9,9.3
109,Donyell Marshall\marshdo01,PF,32,CLE,81,0,25.6,3.3,8.3,.395,1.6,4.9,.324,1.7,3.4,.496,.490,1.1,1.5,.748,1.3,4.8,6.1,0.7,0.7,0.5,1.1,2.0,9.3
110,Nate Robinson\robinna01,PG,21,NYK,72,26,21.4,3.2,7.8,.407,0.8,2.0,.397,2.4,5.8,.411,.458,2.1,2.8,.752,0.8,1.5,2.3,2.0,0.8,0.0,1.6,2.8,9.3
111,Trenton Hassell\hassetr01,SG,26,MIN,77,67,32.6,3.7,8.0,.464,0.1,0.3,.304,3.6,7.7,.470,.470,1.7,2.3,.744,1.1,1.7,2.8,2.6,0.6,0.4,1.6,2.6,9.2
112,Anthony Johnson\johnsan02,PG,31,IND,75,53,26.4,3.6,8.0,.443,0.7,2.1,.329,2.9,6.0,.482,.485,1.4,1.9,.752,0.4,1.8,2.2,4.3,0.8,0.3,1.5,1.8,9.2
113,Jamaal Magloire\magloja01,C,27,MIL,82,82,30.1,3.5,7.5,.467,0.0,0.0,,3.5,7.5,.467,.467,2.2,4.1,.535,2.7,6.8,9.5,0.7,0.4,1.0,2.0,3.4,9.2
114,Kenny Thomas\thomake01,PF,28,SAC,82,55,28.0,3.7,7.4,.505,0.0,0.0,.000,3.7,7.4,.506,.505,1.7,2.5,.676,2.4,5.1,7.5,2.0,0.9,0.5,1.6,2.4,9.1
115,P.J. Brown\brownpj01,C,36,NOK,75,73,31.7,3.6,7.8,.461,0.0,0.0,,3.6,7.8,.461,.461,1.9,2.2,.827,2.4,4.9,7.3,1.2,0.6,0.7,1.2,2.9,9.0
116,Earl Watson\watsoea01,PG,26,TOT,70,10,22.5,3.1,7.3,.430,1.6,3.9,.404,1.6,3.4,.460,.538,1.1,1.6,.676,0.3,1.9,2.3,4.1,1.0,0.1,1.9,2.3,8.9
117,Luther Head\headlu01,SG,23,HOU,80,27,28.9,3.2,7.9,.403,1.4,3.9,.361,1.8,4.0,.445,.493,1.1,1.5,.699,0.4,2.9,3.3,2.7,1.1,0.1,1.5,2.1,8.8
118,Rasual Butler\butlera01,SF,26,NOK,79,20,23.7,3.3,8.0,.406,1.2,3.1,.380,2.1,4.9,.422,.479,1.0,1.4,.693,0.6,2.3,2.9,0.5,0.4,0.6,0.8,1.8,8.7
119,Chris Duhon\duhonch01,PG,23,CHI,74,38,29.1,2.9,7.3,.400,1.4,3.8,.360,1.6,3.5,.442,.493,1.6,1.9,.818,0.4,2.6,3.0,5.0,0.9,0.0,1.6,2.1,8.7
