Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
120,Bonzi Wells\wellsbo01,SG,31,TOT,73,7,21.4,3.5,7.8,.443,0.2,0.7,.240,3.3,7.1,.462,.453,2.0,3.1,.643,1.2,3.4,4.5,1.3,1.0,0.4,1.4,2.2,9.1
121,Matt Carroll\carroma01,SG,27,CHA,80,18,25.2,3.2,7.4,.428,1.3,3.0,.436,1.8,4.4,.422,.517,1.4,1.7,.804,0.4,2.4,2.8,0.9,0.6,0.2,0.7,2.3,9.0
122,Carlos Delfino\delfica01,SG,25,TOR,82,0,23.5,3.1,7.7,.397,1.5,3.8,.382,1.6,3.9,.412,.492,1.4,1.9,.744,0.8,3.6,4.4,1.8,0.8,0.1,0.9,2.2,9.0
123,Maurice Evans\evansma01,SG,29,TOT,75,47,22.9,3.5,7.3,.481,1.1,2.8,.388,2.4,4.5,.539,.555,0.8,1.1,.711,1.2,1.7,2.9,1.1,0.6,0.1,0.5,1.9,8.9
124,Boris Diaw\diawbo01,PF,25,PHO,82,19,28.1,3.8,7.9,.477,0.2,0.5,.317,3.6,7.4,.488,.487,1.2,1.6,.744,1.2,3.4,4.6,3.9,0.7,0.5,1.9,2.0,8.8
125,Antonio McDyess\mcdyean01,PF,33,DET,78,78,29.3,3.8,7.7,.488,0.0,0.0,.000,3.8,7.7,.490,.488,1.2,2.0,.622,2.6,5.9,8.5,1.1,0.8,0.7,1.0,3.2,8.8
126,Sasha Vujačić\vujacsa01,SG,23,LAL,72,0,17.8,3.0,6.7,.454,1.6,3.8,.437,1.4,2.9,.476,.577,1.1,1.3,.835,0.3,1.9,2.1,1.0,0.5,0.1,0.7,1.5,8.8
127,Keith Bogans\boganke01,SG,27,ORL,82,35,26.8,2.9,7.2,.410,1.8,5.0,.362,1.1,2.2,.520,.536,1.0,1.3,.736,0.5,2.7,3.2,1.3,0.7,0.1,0.6,2.0,8.7
128,Kelenna Azubuike\azubuke01,SG,24,GSW,81,17,21.4,3.2,7.2,.445,0.9,2.4,.364,2.3,4.8,.485,.505,1.2,1.7,.717,1.3,2.7,4.0,0.9,0.6,0.4,0.7,2.0,8.5
129,Steve Blake\blakest01,PG,27,POR,81,78,29.9,3.2,7.9,.408,1.5,3.7,.406,1.7,4.2,.409,.502,0.6,0.8,.766,0.4,2.0,2.4,5.1,0.7,0.0,1.4,1.6,8.5
130,Jamario Moon\moonja01,SF,27,TOR,78,75,27.8,3.6,7.4,.485,0.5,1.6,.328,3.1,5.8,.528,.520,0.8,1.1,.741,1.2,5.0,6.2,1.2,1.0,1.4,0.7,1.9,8.5
131,Mikki Moore\mooremi01,PF,32,SAC,82,79,29.1,3.4,6.0,.577,0.0,0.0,.000,3.4,5.9,.579,.577,1.6,2.2,.736,2.0,4.1,6.0,1.0,0.4,0.6,1.3,3.8,8.5
132,Antonio Daniels\daniean01,PG,32,WAS,71,63,30.4,2.9,6.3,.459,0.2,1.0,.230,2.6,5.3,.504,.478,2.4,3.1,.776,0.3,2.5,2.9,4.8,1.0,0.0,1.3,1.1,8.4
133,Brandon Bass\bassbr01,C,22,DAL,79,1,19.7,3.1,6.2,.499,0.0,0.1,.000,3.1,6.2,.503,.499,2.1,2.5,.822,1.5,2.9,4.4,0.7,0.3,0.6,1.0,1.9,8.3
134,Marko Jarić\jaricma01,SG,29,MIN,75,56,29.2,3.0,7.0,.430,0.6,1.7,.362,2.4,5.3,.451,.473,1.6,2.2,.742,0.5,2.5,3.0,4.1,1.3,0.4,1.7,2.4,8.3
135,Kareem Rush\rushka01,SG,27,IND,71,15,21.2,3.2,8.0,.401,1.4,3.7,.389,1.8,4.3,.410,.490,0.4,0.6,.714,0.3,2.1,2.4,1.3,0.6,0.3,0.9,1.5,8.3
136,Josh Boone\boonejo01,PF,23,NJN,70,53,25.3,3.4,6.2,.548,0.0,0.0,,3.4,6.2,.548,.548,1.4,3.1,.456,2.7,4.5,7.3,0.8,0.5,0.9,1.0,2.2,8.2
137,Marquis Daniels\daniema01,SG,27,IND,74,1,20.9,3.3,7.6,.430,0.4,1.4,.265,2.9,6.2,.466,.454,1.3,1.9,.698,0.9,2.0,2.9,1.9,1.1,0.2,1.5,1.6,8.2
138,Matt Harpring\harprma01,SF,31,UTA,76,0,18.1,3.1,6.2,.500,0.0,0.1,.200,3.1,6.1,.506,.502,1.9,2.7,.712,1.3,1.9,3.2,1.1,0.6,0.2,1.3,2.1,8.2
139,Thaddeus Young\youngth01,PF,19,PHI,74,22,21.0,3.6,6.6,.539,0.1,0.3,.316,3.5,6.4,.548,.545,1.0,1.4,.738,1.6,2.6,4.2,0.8,1.0,0.1,0.9,1.7,8.2
140,Keyon Dooling\doolike01,PG,27,ORL,72,1,18.5,2.8,5.9,.468,0.3,0.9,.338,2.4,5.0,.492,.494,2.3,2.7,.845,0.1,1.3,1.4,1.8,0.5,0.1,0.8,1.8,8.1
141,Paul Millsap\millspa01,PF,22,UTA,82,2,20.8,3.1,6.1,.504,0.0,0.0,.000,3.1,6.1,.508,.504,1.9,2.8,.677,2.0,3.6,5.6,1.0,0.9,0.9,1.1,3.3,8.1
142,Jannero Pargo\pargoja01,SG,28,NOH,80,5,18.7,3.2,8.2,.390,0.8,2.3,.349,2.4,5.8,.406,.439,0.9,1.0,.877,0.3,1.3,1.6,2.4,0.6,0.1,1.2,1.5,8.1
143,Morris Peterson\petermo01,SG,30,NOH,76,76,23.6,2.8,6.8,.417,1.5,3.8,.394,1.3,3.0,.445,.526,0.9,1.1,.765,0.5,2.2,2.7,0.9,0.6,0.1,0.5,1.6,8.0
144,Jason Maxiell\maxieja01,C,24,DET,82,7,21.6,2.9,5.4,.538,0.0,0.0,.000,2.9,5.4,.539,.538,2.1,3.3,.633,2.2,3.1,5.3,0.6,0.3,1.1,0.9,2.2,7.9
145,Anthony Carter\cartean01,PG,32,DEN,70,67,28.0,3.1,6.8,.458,0.6,1.8,.349,2.5,5.0,.499,.505,0.9,1.2,.753,0.4,2.5,2.9,5.5,1.5,0.4,1.8,2.5,7.8
146,Nazr Mohammed\mohamna01,C,30,TOT,82,29,20.1,3.3,6.4,.515,0.0,0.0,.000,3.3,6.4,.516,.515,1.2,2.0,.583,2.4,3.7,6.0,0.9,0.5,0.7,1.2,2.8,7.8
147,Rasho Nesterović\nestera01,C,31,TOR,71,39,20.9,3.6,6.6,.550,0.0,0.0,.333,3.6,6.5,.552,.551,0.5,0.7,.755,1.8,3.0,4.8,1.2,0.3,0.7,0.8,1.9,7.8
148,Bobby Jackson\jacksbo01,SG-PG,34,TOT,72,5,19.3,2.8,7.0,.403,1.1,3.1,.358,1.7,3.9,.439,.483,0.9,1.1,.790,0.5,2.1,2.5,1.9,0.6,0.1,0.8,1.3,7.7
149,Luther Head\headlu01,SG,25,HOU,73,17,18.9,2.8,6.5,.432,1.1,3.1,.351,1.7,3.5,.504,.515,0.9,1.1,.815,0.2,1.6,1.8,1.9,0.6,0.1,1.0,1.0,7.6
150,Fred Jones\jonesfr01,SG,28,NYK,70,26,25.1,2.6,6.2,.421,1.1,2.7,.385,1.5,3.4,.450,.507,1.3,1.8,.746,0.4,2.0,2.4,2.4,0.7,0.3,1.1,2.0,7.6
151,Bobby Simmons\simmobo01,SF,27,MIL,70,21,21.7,3.0,7.1,.421,0.9,2.4,.351,2.1,4.6,.458,.482,0.8,1.0,.757,1.0,2.3,3.2,1.1,0.7,0.1,1.1,2.0,7.6
152,Andray Blatche\blatcan01,PF,21,WAS,82,15,20.4,3.1,6.5,.474,0.0,0.2,.231,3.1,6.4,.480,.477,1.3,1.9,.695,2.0,3.2,5.2,1.1,0.6,1.4,1.4,3.1,7.5
153,Devin Brown\brownde02,SG,29,CLE,78,20,22.6,2.8,6.8,.409,0.6,1.9,.308,2.2,4.9,.447,.451,1.4,1.8,.754,0.8,2.5,3.4,2.2,0.7,0.1,1.3,1.8,7.5
154,Eddie House\houseed01,PG,29,BOS,78,2,19.0,2.8,6.8,.409,1.5,3.8,.393,1.3,3.0,.429,.519,0.4,0.5,.917,0.2,1.9,2.1,1.9,0.8,0.1,1.0,1.5,7.5
155,Nick Young\youngni01,SG,22,WAS,75,2,15.4,2.8,6.4,.439,0.5,1.3,.400,2.3,5.0,.450,.481,1.3,1.7,.815,0.3,1.2,1.5,0.8,0.5,0.1,1.3,1.7,7.5
156,James Posey\poseyja01,PF,31,BOS,74,2,24.6,2.3,5.6,.418,1.4,3.8,.380,0.9,1.8,.496,.546,1.3,1.6,.809,0.4,3.9,4.4,1.5,1.0,0.3,0.9,2.5,7.4
157,Jason Kapono\kaponja01,SF,26,TOR,81,7,18.9,3.0,6.1,.488,0.7,1.5,.483,2.3,4.7,.489,.545,0.5,0.5,.860,0.4,1.1,1.5,0.8,0.4,0.0,0.7,1.6,7.2
158,Darko Miličić\milicda01,C,22,MEM,70,64,23.8,3.1,7.1,.438,0.0,0.0,.000,3.1,7.1,.439,.438,1.0,1.7,.554,1.8,4.2,6.1,0.8,0.5,1.6,1.4,2.6,7.2
159,Luke Walton\waltolu01,SF,27,LAL,74,31,23.4,2.9,6.5,.450,0.4,1.1,.333,2.5,5.3,.475,.479,1.0,1.5,.706,1.1,2.8,3.9,2.9,0.8,0.2,1.4,1.8,7.2
160,Kendrick Perkins\perkike01,C,23,BOS,78,78,24.5,2.7,4.5,.615,0.0,0.0,.000,2.7,4.4,.617,.615,1.5,2.3,.623,1.9,4.2,6.1,1.1,0.4,1.5,1.6,3.1,6.9
161,Channing Frye\fryech01,C,24,POR,78,20,17.2,2.8,5.8,.488,0.0,0.1,.300,2.8,5.7,.492,.491,1.1,1.4,.780,1.4,3.2,4.5,0.7,0.4,0.3,0.7,2.7,6.8
162,Tyrus Thomas\thomaty01,PF,21,CHI,74,27,18.0,2.5,5.9,.423,0.0,0.1,.167,2.5,5.9,.426,.424,1.7,2.4,.741,1.4,3.2,4.6,1.2,0.6,1.0,1.0,2.3,6.8
163,Matt Barnes\barnema02,PF,27,GSW,73,18,19.4,2.6,6.1,.423,0.7,2.5,.293,1.8,3.6,.513,.483,0.8,1.1,.747,1.3,3.2,4.4,1.9,0.7,0.5,1.2,2.2,6.7
164,Jarvis Hayes\hayesja01,SF,26,DET,82,1,15.7,2.6,6.1,.431,0.9,2.4,.376,1.8,3.8,.465,.503,0.5,0.7,.750,0.4,1.7,2.2,0.8,0.6,0.1,0.6,1.7,6.7
165,Tony Allen\allento01,SG,26,BOS,75,11,18.3,2.3,5.2,.434,0.2,0.8,.316,2.0,4.4,.455,.458,1.8,2.4,.762,0.5,1.8,2.2,1.5,0.8,0.3,1.5,2.2,6.6
166,Joakim Noah\noahjo01,C,22,CHI,74,31,20.7,2.4,5.0,.482,0.0,0.0,.000,2.4,4.9,.484,.482,1.8,2.6,.691,2.4,3.3,5.6,1.1,0.9,0.9,1.2,2.3,6.6
167,Ronny Turiaf\turiaro01,C,25,LAL,78,21,18.7,2.4,5.1,.474,0.0,0.0,.000,2.4,5.1,.475,.474,1.8,2.4,.753,1.2,2.7,3.9,1.6,0.4,1.4,0.9,2.6,6.6
168,Jeff Foster\fosteje01,C,31,IND,77,52,24.5,2.7,4.8,.550,0.0,0.0,.000,2.7,4.8,.554,.550,1.1,1.9,.593,3.4,5.2,8.7,1.7,0.7,0.4,0.8,2.9,6.4
169,Kurt Thomas\thomaku01,C-PF,35,TOT,70,48,22.6,2.8,5.7,.492,0.0,0.0,.000,2.8,5.6,.494,.492,0.8,1.1,.663,1.9,5.4,7.2,1.0,0.8,0.8,0.7,2.7,6.3
170,Darius Songaila\songada01,C,29,WAS,80,13,19.4,2.7,5.8,.458,0.0,0.0,.000,2.7,5.8,.460,.458,0.8,0.9,.918,1.0,2.4,3.4,1.7,0.7,0.2,1.1,2.3,6.2
171,Erick Dampier\dampier01,C,32,DAL,72,64,24.4,2.5,3.8,.643,0.0,0.0,,2.5,3.8,.643,.643,1.2,2.0,.575,2.9,4.6,7.5,0.9,0.3,1.5,1.1,3.1,6.1
172,Bruce Bowen\bowenbr01,SF,36,SAS,81,81,30.2,2.1,5.3,.407,1.1,2.7,.419,1.0,2.6,.394,.512,0.6,0.9,.652,0.4,2.5,2.9,1.1,0.7,0.3,0.6,2.2,6.0
173,Johan Petro\petrojo01,C,22,SEA,72,28,18.2,2.6,6.1,.419,0.0,0.0,.000,2.6,6.1,.420,.419,0.9,1.2,.736,1.4,3.8,5.1,0.4,0.5,0.6,1.0,2.4,6.0
174,Eduardo Nájera\najered01,PF,31,DEN,78,3,21.3,2.2,4.7,.473,0.7,1.9,.361,1.6,2.8,.548,.545,0.8,1.1,.708,1.4,2.9,4.3,1.2,0.9,0.5,0.8,2.6,5.9
175,Corey Brewer\breweco01,SF,21,MIN,79,35,22.8,2.3,6.2,.374,0.1,0.5,.194,2.2,5.7,.389,.382,1.1,1.4,.800,1.0,2.7,3.7,1.4,1.0,0.3,1.1,2.4,5.8
176,Rodney Carney\carnero01,SF,23,PHI,70,6,14.8,2.3,5.6,.403,0.5,1.7,.317,1.7,3.9,.441,.452,0.8,1.2,.679,0.7,1.4,2.1,0.5,0.6,0.3,0.5,1.4,5.8
177,Jared Dudley\dudleja01,PF,22,CHA,73,14,19.0,2.2,4.8,.468,0.1,0.6,.220,2.1,4.2,.502,.481,1.2,1.6,.737,1.7,2.3,3.9,1.1,0.8,0.1,0.7,1.8,5.8
178,Ime Udoka\udokaim01,PF,30,SAS,73,0,18.0,2.2,5.1,.424,0.8,2.3,.370,1.3,2.9,.467,.505,0.6,0.8,.759,0.5,2.6,3.1,0.9,0.8,0.2,0.8,1.7,5.8
179,Kris Humphries\humphkr01,PF,22,TOR,70,0,13.2,2.3,4.8,.483,0.0,0.0,.000,2.3,4.7,.486,.483,1.1,1.8,.605,1.3,2.4,3.7,0.4,0.4,0.4,0.7,1.5,5.7
180,Royal Ivey\iveyro01,PG,26,MIL,75,20,19.2,2.0,5.0,.394,0.5,1.4,.327,1.5,3.6,.421,.440,1.1,1.6,.726,0.5,1.1,1.6,2.1,0.6,0.1,1.0,2.2,5.6
181,Sean Williams\willise01,C,21,NJN,73,29,17.5,2.2,4.2,.538,0.0,0.0,,2.2,4.2,.538,.538,1.1,1.8,.609,1.6,2.8,4.4,0.4,0.4,1.5,1.0,2.6,5.6
182,Reggie Evans\evansre01,PF,27,PHI,81,61,23.2,1.9,4.3,.439,0.0,0.0,1.000,1.9,4.3,.438,.441,1.5,3.2,.467,2.8,4.8,7.5,0.8,1.1,0.1,1.3,2.6,5.2
183,Quincy Douby\doubyqu01,PG,23,SAC,74,0,11.8,1.8,4.5,.394,0.6,1.6,.344,1.2,2.9,.423,.457,0.6,0.7,.923,0.2,0.9,1.1,0.7,0.4,0.2,0.8,1.1,4.8
184,Fabricio Oberto\obertfa01,PF,32,SAS,82,64,20.0,2.2,3.6,.608,0.0,0.0,.000,2.2,3.6,.610,.608,0.5,0.7,.607,1.9,3.4,5.2,1.2,0.5,0.2,0.6,2.5,4.8
185,Joel Przybilla\przybjo01,C,28,POR,77,67,23.6,1.9,3.2,.576,0.0,0.0,.000,1.9,3.2,.578,.576,1.1,1.6,.680,2.5,5.9,8.4,0.4,0.2,1.2,1.2,3.0,4.8
186,Ben Wallace\wallabe01,C-PF,33,TOT,72,72,30.6,1.9,4.9,.392,0.0,0.1,.000,1.9,4.8,.397,.392,1.0,2.3,.426,3.3,5.1,8.4,1.5,1.2,1.6,0.9,1.7,4.8
187,Spencer Hawes\hawessp01,C,19,SAC,71,8,13.1,2.1,4.5,.459,0.1,0.3,.190,2.0,4.2,.478,.465,0.5,0.8,.655,1.0,2.3,3.2,0.6,0.2,0.6,0.8,1.8,4.7
188,Malik Allen\allenma01,PF,29,TOT,73,16,15.0,2.2,4.5,.480,0.0,0.0,.500,2.1,4.5,.480,.482,0.3,0.3,.920,0.9,1.8,2.7,0.6,0.3,0.4,0.6,2.0,4.6
189,Brevin Knight\knighbr01,PG,32,LAC,74,39,22.6,1.9,4.6,.404,0.0,0.1,.000,1.9,4.5,.411,.404,0.8,1.0,.873,0.2,1.7,1.9,4.4,1.4,0.1,1.0,2.2,4.6
190,Jason Smith\smithja02,PF,21,PHI,76,1,14.6,1.9,4.1,.455,0.1,0.2,.286,1.8,3.9,.463,.461,0.7,1.1,.659,1.0,2.0,3.0,0.3,0.3,0.7,0.6,1.9,4.5
191,Quinton Ross\rossqu01,SG,26,LAC,76,44,19.8,1.7,4.4,.391,0.1,0.3,.429,1.6,4.1,.389,.404,0.5,0.8,.667,0.7,1.6,2.3,1.2,0.6,0.4,0.4,1.7,4.1
192,Jacque Vaughn\vaughja01,PG,32,SAS,74,9,15.4,1.6,3.8,.428,0.0,0.1,.300,1.6,3.7,.432,.433,0.8,1.1,.763,0.2,0.8,1.0,2.1,0.3,0.0,0.7,1.3,4.1
193,Arron Afflalo\afflaar01,SG,22,DET,75,9,12.9,1.3,3.2,.411,0.1,0.6,.208,1.2,2.6,.461,.432,0.9,1.2,.782,0.5,1.3,1.8,0.7,0.4,0.1,0.5,1.1,3.7
194,Jared Jeffries\jeffrja01,SF,26,NYK,73,19,18.2,1.5,3.7,.400,0.1,0.3,.160,1.4,3.4,.424,.407,0.7,1.3,.527,1.6,1.7,3.3,0.9,0.5,0.3,0.9,1.8,3.7
195,Chuck Hayes\hayesch01,PF,24,HOU,79,44,19.9,1.4,2.8,.511,0.0,0.0,.000,1.4,2.8,.518,.511,0.1,0.3,.458,1.7,3.7,5.4,1.2,1.1,0.5,0.8,2.7,3.0
196,DeSagana Diop\diopde01,C,26,TOT,79,23,16.4,1.2,2.3,.522,0.0,0.0,,1.2,2.3,.522,.522,0.5,0.9,.543,2.0,2.9,5.0,0.5,0.3,1.1,0.7,1.8,2.9
197,Sergio Rodríguez\rodrise01,PG,21,POR,72,0,8.7,1.0,2.7,.352,0.2,0.8,.293,0.7,1.9,.377,.395,0.3,0.5,.658,0.2,0.6,0.8,1.7,0.3,0.0,0.7,0.8,2.5
198,Jason Collins\collija04,C,29,TOT,74,26,15.8,0.7,1.5,.469,0.0,0.0,.000,0.7,1.5,.473,.469,0.5,1.0,.459,0.9,1.5,2.4,0.3,0.3,0.3,0.6,2.6,1.9
199,Adonal Foyle\foylead01,C,32,ORL,82,0,9.4,0.9,1.9,.458,0.0,0.0,,0.9,1.9,.458,.458,0.2,0.4,.471,0.9,1.7,2.5,0.2,0.2,0.5,0.4,1.1,1.9
200,Jarron Collins\collija03,C,29,UTA,70,9,10.0,0.5,1.2,.439,0.0,0.0,.000,0.5,1.2,.444,.439,0.7,1.1,.622,0.6,1.1,1.7,0.5,0.1,0.1,0.3,1.5,1.7
201,Dominic McGuire\mcguido01,SG,22,WAS,70,1,9.9,0.6,1.5,.379,0.0,0.1,.167,0.5,1.4,.392,.383,0.2,0.5,.438,0.8,1.2,2.0,0.6,0.3,0.4,0.6,1.1,1.3
