Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
32,Sam Cassell\cassesa01,PG,31,MIL,76,75,35.6,7.1,14.9,.474,0.4,1.3,.306,6.7,13.6,.490,.488,3.6,4.3,.858,0.6,3.2,3.8,7.6,1.2,0.1,2.9,2.8,18.2
33,Richard Hamilton\hamilri01,SF,22,WAS,78,42,32.3,7.0,16.0,.438,0.5,1.9,.274,6.5,14.1,.460,.454,3.6,4.1,.868,1.0,2.1,3.1,2.9,1.0,0.1,2.6,2.6,18.1
34,Juwan Howard\howarju01,PF,27,TOT,81,81,36.7,7.2,15.0,.479,0.0,0.0,.000,7.2,15.0,.480,.479,3.7,4.7,.773,2.1,5.0,7.1,2.8,0.9,0.5,3.0,3.6,18.0
35,Latrell Sprewell\sprewla01,SF,30,NYK,77,77,39.2,6.8,15.8,.430,0.5,1.8,.304,6.3,14.1,.446,.447,3.6,4.6,.783,0.6,3.9,4.5,3.5,1.4,0.4,2.8,2.1,17.7
36,Nick Van Exel\vanexni01,PG,29,DEN,71,70,37.9,6.5,15.7,.414,1.9,5.0,.377,4.6,10.6,.431,.474,2.9,3.5,.819,0.6,2.8,3.4,8.5,0.9,0.3,2.3,1.5,17.7
37,Shawn Marion\mariosh01,SF,22,PHO,79,79,36.2,7.1,14.7,.480,0.3,1.0,.256,6.8,13.6,.497,.489,3.0,3.7,.810,2.8,7.9,10.7,2.0,1.7,1.4,1.6,2.7,17.3
38,Lamar Odom\odomla01,PF,21,LAC,76,74,37.3,6.3,13.8,.460,1.1,3.3,.316,5.3,10.4,.506,.498,3.4,5.1,.679,1.4,6.3,7.8,5.2,1.0,1.6,3.5,3.1,17.2
39,David Wesley\wesleda01,SG,30,CHH,82,82,37.9,6.4,15.1,.422,1.2,3.1,.376,5.2,12.0,.434,.461,3.3,4.1,.799,0.8,2.0,2.7,4.4,1.6,0.2,2.1,2.7,17.2
40,Jason Kidd*\kiddja01,PG,27,PHO,77,76,39.8,5.9,14.2,.411,0.9,3.0,.297,5.0,11.2,.442,.443,4.3,5.2,.814,1.2,5.2,6.4,9.8,2.2,0.3,3.7,2.2,16.9
41,Clifford Robinson\robincl02,PF,34,PHO,82,82,33.5,6.1,14.5,.422,1.1,3.0,.361,5.0,11.4,.439,.460,3.1,4.4,.709,1.3,2.8,4.1,2.9,1.1,1.0,2.3,3.1,16.4
42,Michael Dickerson\dickemi01,SG,25,VAN,70,69,37.4,6.1,14.6,.417,1.2,3.3,.374,4.8,11.3,.429,.459,2.9,3.9,.763,1.0,2.3,3.3,3.3,0.9,0.4,2.3,3.0,16.3
43,Anthony Mason\masonan01,PF,34,MIA,80,80,40.7,5.8,11.9,.482,0.0,0.0,,5.8,11.9,.482,.482,4.6,5.9,.781,2.1,7.5,9.6,3.1,1.0,0.3,2.2,2.9,16.1
44,Terrell Brandon\brandte01,PG,30,MIN,78,78,36.2,6.6,14.5,.451,0.4,1.2,.363,6.1,13.4,.458,.465,2.5,2.9,.871,0.8,3.1,3.8,7.5,2.1,0.3,2.0,1.8,16.0
45,Darrell Armstrong\armstda01,PG,32,ORL,75,75,36.9,5.5,13.4,.412,1.9,5.4,.355,3.6,8.0,.451,.484,2.9,3.3,.884,1.3,3.3,4.6,7.0,1.8,0.2,2.7,2.1,15.9
46,Mike Bibby\bibbymi01,PG,22,VAN,82,82,38.9,6.4,14.1,.454,1.3,3.5,.379,5.1,10.6,.478,.500,1.7,2.3,.761,0.6,3.1,3.7,8.4,1.3,0.1,3.0,1.8,15.9
47,Andre Miller\millean02,PG,24,CLE,82,82,34.7,5.5,12.2,.452,0.2,0.8,.266,5.3,11.4,.465,.461,4.6,5.5,.833,1.1,3.2,4.4,8.0,1.5,0.3,3.2,2.8,15.8
48,Steve Nash*\nashst01,PG,26,DAL,70,70,34.1,5.5,11.3,.487,1.3,3.1,.406,4.2,8.2,.518,.544,3.3,3.7,.895,0.7,2.5,3.2,7.3,1.0,0.1,2.9,2.3,15.6
49,Derek Anderson\anderde01,SG,26,SAS,82,82,34.9,5.0,12.1,.416,1.2,3.1,.399,3.8,9.0,.422,.467,4.2,4.9,.851,0.9,3.5,4.4,3.7,1.5,0.2,2.0,2.3,15.5
50,Brian Grant\grantbr01,C,28,MIA,82,79,33.8,5.9,12.3,.479,0.0,0.0,.000,5.9,12.3,.480,.479,3.4,4.3,.797,2.6,6.1,8.8,1.2,0.7,0.9,2.1,3.6,15.2
51,Tim Hardaway\hardati01,PG,34,MIA,77,77,33.9,5.3,13.5,.392,2.5,6.7,.366,2.8,6.8,.417,.482,1.9,2.4,.801,0.3,2.3,2.6,6.3,1.2,0.1,2.5,2.0,14.9
52,Rashard Lewis\lewisra02,PF,21,SEA,78,78,34.9,5.5,11.4,.480,1.6,3.7,.432,3.9,7.7,.503,.550,2.3,2.7,.826,1.8,5.1,6.9,1.6,1.2,0.6,1.7,2.4,14.8
53,David Robinson*\robinda01,C,35,SAS,80,80,29.6,5.0,10.3,.486,0.0,0.0,.000,5.0,10.3,.487,.486,4.4,5.9,.747,2.6,6.0,8.6,1.5,1.0,2.5,1.5,2.7,14.4
54,Wally Szczerbiak\szczewa02,SF,23,MIN,82,82,34.8,5.7,11.2,.510,0.3,0.9,.338,5.4,10.3,.526,.524,2.2,2.5,.870,1.6,3.8,5.5,3.2,0.7,0.4,1.7,2.8,14.0
55,Baron Davis\davisba01,PG,21,CHH,82,82,38.9,5.0,11.7,.427,1.0,3.3,.310,4.0,8.3,.474,.472,2.8,4.1,.677,1.6,3.4,5.0,7.3,2.1,0.4,2.8,3.3,13.8
56,Antonio Davis\davisan01,C,32,TOR,78,77,35.0,4.8,11.1,.433,0.0,0.0,.000,4.8,11.1,.434,.433,4.1,5.4,.754,3.5,6.6,10.1,1.4,0.3,1.9,1.7,2.9,13.7
57,Donyell Marshall\marshdo01,SF,27,UTA,81,49,28.7,5.3,10.5,.503,0.5,1.6,.320,4.8,8.9,.535,.527,2.5,3.4,.751,2.1,4.9,7.0,1.6,1.0,1.0,1.6,2.4,13.6
58,Steve Smith\smithst01,SG,31,POR,81,36,31.4,4.4,9.7,.456,1.0,2.8,.339,3.5,6.9,.504,.505,3.8,4.3,.890,1.1,2.3,3.4,2.6,0.6,0.3,1.7,2.5,13.6
59,Elden Campbell\campbel01,PF,32,CHH,78,78,30.0,4.7,10.7,.440,0.0,0.1,.000,4.7,10.6,.443,.440,3.7,5.2,.709,2.0,5.8,7.8,1.3,0.8,1.8,1.8,3.6,13.1
60,Ruben Patterson\patteru01,SF,25,SEA,76,22,27.1,4.9,9.9,.494,0.0,0.5,.056,4.8,9.4,.516,.495,3.2,4.8,.681,2.4,2.6,5.0,2.1,1.4,0.6,2.0,2.3,13.0
61,Damon Stoudamire\stoudda01,PG,27,POR,82,82,32.4,5.0,11.4,.434,1.0,2.7,.374,4.0,8.7,.453,.478,2.1,2.5,.831,0.8,2.9,3.7,5.7,1.3,0.1,2.3,2.5,13.0
62,Raef LaFrentz\lafrera01,C,24,DEN,78,74,31.5,5.0,10.4,.477,0.7,1.8,.367,4.3,8.6,.499,.508,2.3,3.4,.698,2.2,5.6,7.8,1.4,0.5,2.6,1.2,3.7,12.9
63,Jeff McInnis\mcinnje01,PG,26,LAC,81,81,35.0,5.3,11.5,.463,0.6,1.8,.361,4.7,9.7,.482,.491,1.6,2.0,.807,0.5,2.2,2.7,5.5,0.9,0.1,1.4,2.5,12.9
64,Jermaine O'Neal\onealje01,C,22,IND,81,80,32.6,5.0,10.7,.465,0.0,0.1,.000,5.0,10.7,.468,.465,2.9,4.8,.601,3.1,6.7,9.8,1.2,0.6,2.8,2.0,3.5,12.9
65,Lamond Murray\murrala01,SF,27,CLE,78,46,28.5,5.0,11.9,.423,0.8,2.1,.370,4.2,9.7,.434,.456,2.0,2.7,.735,1.3,3.0,4.4,1.6,1.1,0.3,1.8,2.2,12.8
66,Bonzi Wells\wellsbo01,SF,24,POR,75,46,26.6,5.2,9.7,.533,0.2,0.7,.340,4.9,9.0,.547,.545,2.1,3.2,.663,1.6,3.3,4.9,2.8,1.3,0.3,2.3,2.7,12.7
67,Tim Thomas\thomati01,PF,23,MIL,76,16,27.4,4.3,10.0,.430,1.4,3.4,.412,2.9,6.6,.440,.501,2.6,3.3,.771,1.0,3.1,4.1,1.8,1.0,0.6,1.5,2.6,12.6
68,Lorenzen Wright\wrighlo02,C,25,ATL,71,46,28.0,5.1,11.4,.448,0.0,0.0,.000,5.1,11.4,.449,.448,2.2,3.0,.718,2.5,5.0,7.5,1.2,0.6,0.9,1.8,3.3,12.4
69,Doug Christie\chrisdo01,SG,30,SAC,81,81,36.3,3.8,9.7,.395,1.2,3.1,.376,2.7,6.6,.403,.454,3.5,3.9,.897,1.2,3.2,4.4,3.6,2.3,0.6,1.9,2.8,12.3
70,Tony Delk\delkto01,SG,27,PHO,82,11,27.9,4.7,11.3,.415,0.7,2.0,.321,4.0,9.2,.436,.444,2.3,2.9,.787,0.9,2.3,3.2,2.0,0.9,0.2,1.2,2.1,12.3
71,Vin Baker\bakervi01,PF,29,SEA,76,27,28.0,4.6,10.8,.422,0.0,0.2,.063,4.6,10.6,.429,.423,3.1,4.2,.723,2.4,3.3,5.7,1.2,0.5,1.0,2.1,3.5,12.2
72,Voshon Lenard\lenarvo01,SG,27,DEN,80,58,29.1,4.2,10.6,.397,1.8,4.8,.385,2.4,5.8,.407,.484,1.9,2.4,.797,0.6,2.3,2.9,2.4,0.8,0.2,1.3,2.1,12.2
73,Rodney Rogers\rogerro01,SF,29,PHO,82,3,26.6,4.6,10.7,.430,0.7,2.3,.296,3.9,8.4,.467,.462,2.3,3.0,.761,1.1,3.2,4.4,2.2,1.2,0.6,1.9,3.3,12.2
74,Chucky Atkins\atkinch01,PG,26,DET,81,75,29.2,4.7,11.8,.399,1.5,4.2,.357,3.2,7.6,.423,.463,1.1,1.6,.692,0.3,1.8,2.1,4.1,0.8,0.1,1.8,2.3,12.0
75,Vlade Divac*\divacvl01,C,32,SAC,81,81,29.9,4.5,9.3,.482,0.0,0.2,.286,4.4,9.1,.486,.485,3.0,4.3,.691,2.6,5.8,8.3,2.9,1.1,1.1,2.4,3.0,12.0
76,Glen Rice\ricegl01,SF,33,NYK,75,25,29.5,4.4,10.0,.440,1.1,2.8,.389,3.3,7.2,.460,.495,2.1,2.4,.852,0.8,3.3,4.1,1.2,0.5,0.2,1.3,2.4,12.0
77,Bryon Russell\russebr01,SF,30,UTA,78,46,31.7,3.9,9.0,.440,1.2,2.9,.413,2.7,6.0,.453,.508,2.8,3.7,.779,1.2,3.0,4.2,2.1,1.2,0.3,1.4,2.9,12.0
78,Travis Best\besttr01,PG,28,IND,77,21,31.9,4.5,10.2,.440,0.5,1.3,.381,4.0,9.0,.449,.464,2.4,2.9,.827,0.5,2.4,2.9,6.1,1.4,0.1,1.6,3.2,11.9
79,Mike Miller\millemi01,SF,20,ORL,82,62,29.1,4.5,10.3,.436,1.8,4.4,.407,2.7,5.9,.457,.523,1.1,1.6,.711,0.8,3.2,4.0,1.7,0.6,0.2,1.2,2.4,11.9
80,Metta World Peace\artesro01,SF,21,CHI,76,74,31.1,4.3,10.7,.401,0.6,1.9,.291,3.7,8.8,.426,.428,2.8,3.7,.750,0.8,3.1,3.9,3.0,2.0,0.6,2.1,3.3,11.9
81,Aaron McKie\mckieaa01,SG,28,PHI,76,33,31.5,4.4,9.4,.473,0.7,2.2,.312,3.8,7.2,.524,.511,2.0,2.6,.768,0.4,3.7,4.1,5.0,1.4,0.1,2.7,2.3,11.6
82,John Stockton*\stockjo01,PG,38,UTA,82,82,29.2,4.0,7.9,.504,0.7,1.6,.462,3.3,6.3,.514,.551,2.8,3.4,.817,0.7,2.1,2.8,8.7,1.6,0.3,2.5,2.4,11.5
83,Chris Gatling\gatlich01,PF,33,CLE,74,6,22.6,4.4,9.9,.449,0.4,1.2,.304,4.1,8.7,.470,.468,2.1,3.1,.684,1.3,3.9,5.3,0.8,0.7,0.4,1.6,2.5,11.4
84,Clarence Weatherspoon\weathcl01,PF,30,CLE,82,82,33.8,4.2,8.4,.501,0.0,0.0,,4.2,8.4,.501,.501,2.8,3.5,.790,2.7,7.0,9.7,1.3,1.0,1.3,1.4,2.1,11.3
85,Johnny Newman\newmajo01,SG,37,NJN,82,17,25.0,3.5,8.5,.419,0.7,2.1,.335,2.8,6.3,.447,.461,3.1,3.6,.855,0.4,1.7,2.1,1.4,0.8,0.1,1.3,2.8,10.9
86,Eric Piatkowski\piatker01,SG,30,LAC,81,40,26.5,3.6,8.3,.433,1.5,3.7,.404,2.1,4.6,.456,.522,2.0,2.2,.873,0.7,2.3,3.0,1.2,0.6,0.2,0.9,1.5,10.6
87,Alan Henderson\hendeal01,PF,28,ATL,73,42,24.8,4.1,9.2,.444,0.0,0.0,.000,4.1,9.2,.445,.444,2.4,3.7,.638,2.5,3.1,5.6,0.7,0.7,0.4,1.7,2.2,10.5
88,Anthony Peeler\peelean01,SG,31,MIN,75,41,28.3,4.1,9.8,.421,1.3,3.4,.391,2.8,6.3,.437,.489,1.0,1.2,.862,0.6,2.0,2.6,2.6,1.2,0.2,1.4,2.2,10.5
89,Kurt Thomas\thomaku01,PF,28,NYK,77,29,27.6,4.1,8.0,.511,0.0,0.0,.333,4.1,7.9,.512,.512,2.2,2.7,.814,2.2,4.5,6.7,0.8,0.8,0.9,1.3,3.7,10.4
90,Aaron Williams\williaa01,PF,29,NJN,82,25,28.5,3.6,7.9,.457,0.0,0.0,.000,3.6,7.9,.458,.457,3.0,3.8,.787,2.6,4.6,7.2,1.1,0.7,1.4,1.6,3.9,10.2
91,Austin Croshere\croshau01,PF,25,IND,81,23,23.1,3.4,8.7,.394,0.9,2.6,.338,2.5,6.1,.417,.444,2.5,2.9,.866,1.5,3.3,4.8,1.1,0.4,0.6,1.7,2.2,10.1
92,Lindsey Hunter\hunteli01,PG,30,MIL,82,5,24.4,3.6,9.5,.381,1.9,5.0,.373,1.8,4.6,.388,.478,0.9,1.2,.802,0.4,1.7,2.1,2.7,1.2,0.1,0.8,2.1,10.1
93,Dikembe Mutombo*\mutomdi01,C,34,TOT,75,75,34.5,3.6,7.4,.484,0.0,0.0,,3.6,7.4,.484,.484,2.8,3.9,.725,4.1,9.4,13.5,1.0,0.4,2.7,1.9,2.7,10.0
94,Alvin Williams\willial02,SG,26,TOR,82,34,29.2,4.0,9.4,.430,0.4,1.3,.306,3.6,8.0,.451,.452,1.3,1.8,.752,0.6,2.0,2.6,5.0,1.5,0.3,1.3,2.1,9.8
95,Bryant Stith\stithbr01,SG,30,BOS,78,74,32.1,3.1,7.8,.401,1.2,3.1,.376,2.0,4.7,.417,.475,2.2,2.7,.845,0.8,2.8,3.6,2.2,1.2,0.2,1.2,2.3,9.7
96,Patrick Ewing*\ewingpa01,C,38,SEA,79,79,26.7,3.7,8.7,.430,0.0,0.0,.000,3.7,8.6,.431,.430,2.2,3.2,.685,1.6,5.8,7.4,1.2,0.7,1.2,1.9,2.9,9.6
97,Rick Fox\foxri01,SF,31,LAL,82,77,27.9,3.5,7.9,.444,1.4,3.7,.393,2.1,4.2,.488,.536,1.2,1.5,.779,1.0,3.0,4.0,3.2,0.9,0.4,1.7,2.7,9.6
98,Tyrone Hill\hillty01,PF,32,PHI,76,75,31.1,3.7,7.7,.474,0.0,0.0,.000,3.7,7.7,.474,.474,2.3,3.6,.630,3.1,5.9,9.0,0.6,0.5,0.4,1.7,3.2,9.6
99,George McCloud\mccloge01,SF,33,DEN,76,8,26.4,3.3,8.6,.382,1.0,3.1,.329,2.3,5.5,.411,.440,2.0,2.4,.840,0.7,2.2,2.9,3.7,0.7,0.4,1.5,2.2,9.6
100,Charles Oakley\oaklech01,PF,37,TOR,78,77,35.5,3.9,10.1,.388,0.1,0.6,.224,3.8,9.4,.399,.395,1.6,1.9,.836,1.8,7.7,9.5,3.4,1.0,0.6,1.8,3.3,9.6
101,Marcus Fizer\fizerma01,PF,22,CHI,72,13,21.9,3.9,9.0,.430,0.1,0.5,.256,3.7,8.4,.442,.438,1.6,2.2,.727,1.1,3.3,4.3,1.1,0.4,0.3,1.7,2.4,9.5
102,Antonio Daniels\daniean01,PG,25,SAS,79,23,26.1,3.5,7.4,.468,0.9,2.3,.404,2.5,5.1,.496,.531,1.5,2.0,.776,0.3,1.7,2.1,3.8,0.8,0.2,1.4,1.5,9.4
103,LaPhonso Ellis\ellisla01,PF,30,MIN,82,5,23.8,3.6,7.8,.464,0.1,0.3,.318,3.5,7.6,.469,.470,2.1,2.6,.790,2.4,3.6,6.0,1.1,0.8,0.9,1.3,3.5,9.4
104,Lucious Harris\harrilu01,SG,30,NJN,73,50,28.4,3.6,8.5,.425,0.6,1.8,.348,3.0,6.7,.445,.462,1.5,1.9,.770,1.0,3.0,3.9,1.8,1.0,0.2,0.9,1.7,9.4
105,Darius Miles\milesda01,SF,19,LAC,81,21,26.3,3.9,7.8,.505,0.0,0.2,.053,3.9,7.5,.519,.506,1.5,2.9,.521,1.6,4.3,5.9,1.2,0.6,1.5,1.8,2.4,9.4
106,Jason Williams\willija02,PG,25,SAC,77,77,29.7,3.6,9.0,.407,1.3,4.0,.315,2.4,4.9,.483,.478,0.8,1.0,.789,0.2,2.2,2.4,5.4,1.2,0.1,2.1,1.5,9.4
107,Chauncey Billups\billuch01,SG,24,MIN,77,33,23.2,3.2,7.6,.422,0.9,2.5,.376,2.3,5.1,.445,.485,1.9,2.2,.842,0.4,1.6,2.1,3.4,0.7,0.1,1.4,2.3,9.3
108,Christian Laettner\laettch01,C-PF,31,TOT,78,48,21.3,3.6,7.1,.503,0.1,0.2,.308,3.5,6.9,.507,.506,2.2,2.6,.833,1.5,3.2,4.7,1.6,0.9,0.6,1.8,3.1,9.3
109,Morris Peterson\petermo01,SG,23,TOR,80,49,22.6,3.6,8.4,.431,0.8,2.1,.382,2.8,6.4,.447,.478,1.3,1.8,.717,1.4,1.8,3.2,1.3,0.8,0.3,1.0,2.1,9.3
110,John Starks\starkjo01,SG,35,UTA,75,64,28.3,3.6,9.1,.398,0.9,2.4,.352,2.8,6.7,.415,.445,1.2,1.5,.802,0.4,1.7,2.1,2.4,1.0,0.1,1.3,2.9,9.3
111,Kevin Willis\willike02,C,38,TOT,78,22,23.5,3.9,8.8,.441,0.0,0.1,.167,3.9,8.8,.443,.441,1.4,1.9,.769,2.3,4.6,6.8,0.6,0.7,0.7,1.1,2.8,9.3
112,Fred Hoiberg\hoibefr01,SG,28,CHI,74,37,30.4,2.9,6.7,.438,1.4,3.4,.412,1.5,3.3,.465,.542,1.8,2.1,.866,0.3,3.9,4.2,3.6,1.3,0.2,1.0,2.1,9.1
113,Howard Eisley\eisleho01,SG,28,DAL,82,40,29.6,3.2,8.2,.393,1.3,3.3,.398,1.9,5.0,.389,.472,1.3,1.5,.825,0.3,2.1,2.4,3.6,1.2,0.1,1.2,2.7,9.0
114,Othella Harrington\harriot01,C,27,TOT,74,45,24.5,3.3,6.9,.487,0.0,0.0,.000,3.3,6.8,.490,.487,2.3,3.0,.763,1.9,3.4,5.2,0.8,0.5,0.6,2.0,3.2,9.0
115,Shandon Anderson\andersh01,SG,27,HOU,82,82,29.2,3.2,7.2,.446,0.6,2.1,.271,2.6,5.1,.517,.485,1.7,2.3,.734,0.9,3.2,4.1,2.3,1.0,0.5,1.6,2.5,8.7
116,P.J. Brown\brownpj01,C,31,CHH,80,79,35.1,3.1,7.0,.444,0.0,0.1,.000,3.1,7.0,.447,.444,2.2,2.6,.852,3.2,6.1,9.3,1.6,1.0,1.2,1.4,3.3,8.5
117,Horace Grant\grantho01,PF,35,LAL,77,77,31.0,3.4,7.4,.462,0.0,0.0,.000,3.4,7.4,.465,.462,1.7,2.2,.775,2.9,4.2,7.1,1.6,0.7,0.8,0.6,2.4,8.5
118,Michael Olowokandi\olowomi01,C,25,LAC,82,82,25.9,3.8,8.6,.435,0.0,0.0,,3.8,8.6,.435,.435,1.0,1.9,.545,2.0,4.4,6.4,0.6,0.4,1.3,2.1,3.0,8.5
119,George Lynch\lynchge01,SF,30,PHI,82,80,32.3,3.3,7.5,.445,0.2,0.7,.263,3.2,6.8,.463,.457,1.5,2.1,.719,2.4,4.8,7.2,1.7,1.2,0.4,1.3,2.7,8.4
